Name,AvgCountLine,AvgCountLineBlank,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,MaxCyclomatic,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,"CountPathMean-divided-by-1,000","CountPathMax-divided-by-1,000,000",MaxNestingMin,MaxNestingMean,MaxNestingMax,Bugs
QueryDisplay.java,5.0,0.0,1.0,1.0,1.0,1.0,1.0,15.666666666666666,0.0,3.0,0.0,0.0,1.0,0.0,6.0,1.0,68.66666666666667,0.26,1.0,2.933333333333333,9.0,1.0,3.0444444444444443,26.0,1.0,0.0,0.0,0.0,0.3333333333333333,3.0,0.0
QueryExecutionBreakdownSummary.java,12.0,2.0,2.0,1.0,1.0,1.0,2.0,6.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,55.0,0.47,3.0,6.666666666666667,13.0,2.0,3.6666666666666665,6.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
QueryFactory.java,16.0,0.0,7.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,58.0,0.87,1.0,2.9375,8.0,3.0,4.6875,9.0,1.0,0.0,0.0,0.0,0.0625,1.0,0.0
QueryFailedException.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QueryFailedHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6,2.0,2.0,2.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QueryFragmentCounters.java,6.0,0.0,0.0,2.0,2.0,1.0,2.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,69.0,0.22,2.0,5.916666666666667,16.0,1.0,2.75,7.0,1.0,0.0,0.0,0.0,0.4166666666666667,2.0,0.0
QueryFragmentInfo.java,9.0,0.0,2.0,2.0,2.0,2.0,1.0,16.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,1.0,76.0,0.34,1.0,3.125,8.0,1.0,2.5625,11.0,1.0,0.0,0.0,0.0,0.5625,5.0,0.0
QueryIdentifier.java,9.0,1.0,0.0,2.0,2.0,2.0,1.4,8.2,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.6,32.6,0.67,0.0,2.891304347826087,20.0,0.0,2.898550724637681,14.0,0.0,0.0,0.0,0.0,0.427536231884058,3.0,0.0
QueryInfo.java,7.0,0.0,1.0,1.0,1.0,1.0,1.0,11.25,0.0,3.0,1.0,6.0,2.0,0.0,5.0,1.25,41.0,0.13,1.0,3.6666666666666665,9.0,1.0,2.090909090909091,9.0,1.0,0.0,0.0,0.0,0.3333333333333333,3.0,0.0
QueryLifeTimeHook.java,0.0,0.0,0.0,0.0,0.0,0.0,1.75,7.75,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,29.25,6.14,0.0,2.142857142857143,7.0,0.0,2.4285714285714284,11.0,0.0,0.0,0.0,0.0,0.1428571428571428,1.0,0.0
QueryLifeTimeHookContext.java,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,67.0,5.0,0.0,1.5833333333333333,7.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QueryLifeTimeHookContextImpl.java,4.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,67.0,0.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
QueryLifeTimeHookTest.java,4.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.77,1.0,1.0,1.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
QueryPlan.java,10.0,0.0,1.0,2.0,2.0,1.0,1.875,17.875,0.125,6.0,3.0,1.0,2.0,0.0,11.0,1.375,27.0,0.07,0.0,3.482142857142857,19.0,0.0,4.125,34.0,1.0,0.0,0.0,0.0,0.625,6.0,0.0
QueryPlan.java,11.0,0.0,1.0,2.0,2.0,1.0,1.875,17.875,0.125,1.0,1.0,0.0,10.0,0.0,18.0,1.375,27.0,0.17,0.0,3.482142857142857,19.0,0.0,4.125,34.0,1.0,0.0,0.0,0.0,0.625,6.0,0.0
QueryPlanTreeTransformation.java,105.0,3.0,23.0,13.0,13.0,3.0,1.0,28.0,0.0,1.0,2.0,0.0,1.0,1.0,22.0,1.0,0.0,0.36,5.0,5.5,6.0,9.0,21.5,34.0,4.0,6.0,0.0,1.0,3.5,6.0,0.0
QueryProfileServlet.java,16.0,1.0,0.0,2.0,2.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.65,3.0,3.0,3.0,8.0,8.0,8.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
QueryProperties.java,4.0,0.0,0.0,1.0,1.0,1.0,1.5,2.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,47.0,0.18,1.0,2.6140350877192984,14.0,1.0,1.9649122807017545,24.0,1.0,0.0,0.0,0.0,0.0526315789473684,1.0,0.0
QueryState.java,7.0,0.0,1.0,2.0,2.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0,61.0,0.7,1.0,6.909090909090909,30.0,1.0,2.363636363636364,10.0,1.0,0.0,0.0,0.0,0.3636363636363636,3.0,0.0
QueryTracker.java,16.0,1.0,2.0,2.0,2.0,1.0,1.0,18.0,0.0,3.0,0.0,5.0,6.0,2.0,8.0,2.0,27.33333333333333,0.23,1.0,5.933333333333334,26.0,2.0,7.0,29.0,1.0,0.0,0.0,0.0,1.0666666666666669,3.0,0.0
QueueException.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QueueStatusBean.java,13.0,1.0,4.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCFile.java,15.0,1.0,3.0,2.0,2.0,1.0,1.2894736842105263,13.421052631578949,0.0263157894736842,8.0,1.0,10.0,12.0,3.0,15.0,1.5789473684210529,37.078947368421055,0.51,0.0,4.32618025751073,27.0,0.0,4.536480686695279,30.0,1.0,0.0,0.0,0.0,0.6180257510729614,4.0,0.0
RCFileBlockMergeInputFormat.java,8.0,1.0,0.0,1.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RCFileBlockMergeRecordReader.java,7.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,75.0,0.25,0.0,1.7272727272727273,5.0,1.0,3.090909090909091,17.0,1.0,0.0,0.0,0.0,0.1818181818181818,1.0,0.0
RCFileCat.java,26.0,1.0,2.0,5.0,5.0,2.0,1.5,22.0,0.0,1.0,2.0,0.0,3.0,0.0,27.0,1.0,37.5,0.18,1.0,5.0,13.0,1.0,8.333333333333334,30.0,1.0,1.0,0.0,0.0,1.2222222222222223,4.0,0.0
RCFileGenerator.java,13.0,1.0,0.0,2.0,2.0,1.0,1.0,16.0,0.0,1.0,11.0,0.0,10.0,0.0,10.0,1.0,78.0,0.14,2.0,4.545454545454546,16.0,1.0,5.454545454545454,26.0,1.0,0.0,0.0,0.0,0.7272727272727273,3.0,0.0
RCFileInputFormat.java,12.0,1.0,0.0,2.0,2.0,2.0,2.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.44,3.0,3.5,4.0,4.0,4.5,5.0,1.0,0.0,0.0,0.0,1.5,3.0,0.0
RCFileKeyBufferWrapper.java,3.0,0.0,0.0,1.0,1.0,1.0,2.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,86.0,0.24,0.0,1.625,4.0,0.0,1.0625,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RCFileMapReduceInputFormat.java,7.0,1.0,0.0,1.0,1.0,1.0,1.0,23.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,46.5,0.67,0.0,3.5454545454545454,18.0,1.0,4.454545454545454,23.0,1.0,0.0,0.0,0.0,0.4545454545454545,3.0,0.0
RCFileMapReduceOutputFormat.java,17.0,2.0,4.0,2.0,2.0,1.0,1.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.78,0.0,1.0,2.0,1.0,3.5,11.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0
RCFileMapReduceRecordReader.java,9.0,1.0,0.0,2.0,2.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,55.0,0.27,1.0,3.0,5.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.5714285714285714,1.0,0.0
RCFileMergeDesc.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCFileMergeOperator.java,10.0,1.0,1.0,2.0,2.0,1.0,1.0,17.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,3.0,83.0,0.28,0.0,2.833333333333333,10.0,1.0,4.833333333333333,21.0,1.0,0.0,0.0,0.0,0.5,2.0,0.0
RCFileOutputFormat.java,14.0,1.0,4.0,1.0,1.0,1.0,1.6666666666666667,11.333333333333334,0.0,3.0,2.0,0.0,0.0,0.0,2.0,1.6666666666666667,0.0,0.68,0.0,3.875,18.0,1.0,2.625,8.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0
RCFileRecordReader.java,7.0,1.0,0.0,2.0,2.0,1.0,1.3333333333333333,7.666666666666667,0.0,3.0,0.0,0.0,0.0,2.0,4.0,1.0,25.666666666666668,0.2,1.0,3.411764705882353,9.0,1.0,2.647058823529412,8.0,1.0,0.0,0.0,0.0,0.3529411764705882,2.0,0.0
RCFileStorageFormatDescriptor.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,7.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.7142857142857143,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RCFileValueBufferWrapper.java,3.0,0.0,0.0,1.0,1.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,0.57,0.0,1.2,3.0,0.0,0.8,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RSyncCommand.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,10.2,0.2,2.0,0.0,0.0,0.0,0.0,1.0,1.6,28.4,0.43,1.0,4.625,16.0,1.0,5.625,20.0,1.0,0.0,0.0,0.0,0.4375,3.0,0.0
RSyncCommandExecutor.java,18.0,0.0,2.0,3.0,3.0,2.0,1.0,11.5,0.25,1.0,0.0,1.0,0.0,0.0,10.0,1.5,23.0,0.29,1.0,5.0,16.0,1.0,6.636363636363637,20.0,1.0,0.0,0.0,0.0,0.6363636363636364,3.0,0.0
RSyncResult.java,5.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,25.0,0.72,1.0,2.0,4.0,1.0,2.6666666666666665,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RandomByteArrayStream.java,9.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,33.0,0.28,1.0,3.0,5.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,1.25,3.0,0.0
RandomDimension.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.69,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RandomLongStream.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,0.74,1.0,1.6666666666666667,2.0,2.0,2.333333333333333,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RandomTypeUtil.java,10.0,0.0,1.0,2.0,2.0,1.0,1.0,7.0,0.0,2.0,12.0,0.0,1.0,1.0,6.0,1.5,0.0,0.25,0.0,6.153846153846154,22.0,1.0,3.3846153846153846,7.0,1.0,0.0,0.0,0.0,0.5384615384615384,2.0,0.0
RawStore.java,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,2.0,0.0,24.0,0.0,0.0,0.0,1.1666666666666667,30.5,0.98,0.0,2.062730627306273,24.0,0.0,1.3837638376383763,12.0,0.0,0.0,0.0,0.0,0.044280442804428,3.0,1.0
RawStoreProxy.java,9.0,1.0,1.0,2.0,2.0,1.0,1.3333333333333333,12.0,0.0,1.0,2.0,0.0,3.0,1.0,4.0,1.3333333333333333,23.666666666666668,0.29,0.0,2.7,7.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.5,3.0,0.0
ReadEntity.java,5.0,0.0,1.0,1.0,1.0,1.0,1.1666666666666667,6.666666666666667,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,34.333333333333336,0.7,0.0,2.8823529411764706,13.0,1.0,3.5,10.0,1.0,0.0,0.0,0.0,0.5882352941176471,4.0,0.0
ReadEntity.java,5.0,0.0,2.0,1.0,1.0,1.0,1.1666666666666667,6.666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,34.333333333333336,0.77,0.0,2.8823529411764706,13.0,1.0,3.5,10.0,1.0,0.0,0.0,0.0,0.5882352941176471,4.0,0.0
ReadJson.java,16.0,2.0,0.0,3.0,3.0,1.0,1.5,12.5,0.0,2.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.43,2.0,3.6666666666666665,5.0,2.0,8.333333333333334,16.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
ReadPipeline.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,5.833333333333333,17.0,1.0,3.5,11.0,0.0,0.0,0.0,0.0,0.1666666666666666,1.0,0.0
ReadRC.java,16.0,2.0,0.0,2.0,2.0,1.0,1.5,12.5,0.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.43,2.0,4.0,6.0,2.0,8.666666666666666,16.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
ReadText.java,19.0,2.0,0.0,2.0,2.0,1.0,1.5,14.5,0.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.37,2.0,5.0,9.0,2.0,9.666666666666666,16.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
ReadWrite.java,16.0,1.0,0.0,2.0,2.0,1.0,1.2,18.8,0.0,2.0,1.0,0.0,0.0,1.0,3.0,1.6,26.1,0.42,0.0,7.1688311688311686,26.0,1.0,7.344155844155843,35.0,1.0,0.0,0.0,0.0,0.9025974025974026,4.0,0.0
Reader.java,6.0,0.0,0.0,2.0,2.0,1.0,1.5025641025641026,12.748717948717948,0.1333333333333333,3.0,0.0,4.0,0.0,1.0,3.0,1.471794871794872,39.36923076923077,0.56,0.0,4.268072289156627,45.0,0.0,4.58960843373494,133.0,0.0,753.0,1000.0,0.0,0.670933734939759,7.0,0.0
Reader.java,0.0,0.0,0.0,0.0,0.0,0.0,1.5025641025641026,12.748717948717948,0.1333333333333333,1.0,0.0,7.0,0.0,0.0,0.0,1.471794871794872,39.36923076923077,4.56,0.0,4.268072289156627,45.0,0.0,4.58960843373494,133.0,0.0,753.0,1000.0,0.0,0.670933734939759,7.0,0.0
ReaderContext.java,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,6.0,1.0,2.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0
ReaderContextImpl.java,5.0,0.0,0.0,1.0,1.0,1.0,3.0,10.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,31.0,0.39,1.0,2.142857142857143,3.0,1.0,2.142857142857143,5.0,1.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.0
ReaderImpl.java,5.0,0.0,0.0,1.0,1.0,1.0,1.6875,10.5,0.0625,1.0,0.0,0.0,0.0,0.0,1.0,1.625,25.1875,1.0,0.0,6.411214953271028,42.0,0.0,5.4672897196261685,58.0,1.0,9346.0,1000.0,0.0,1.2242990654205608,7.0,0.0
ReaderImpl.java,6.0,0.0,1.0,1.0,1.0,1.0,1.6875,10.5,0.0625,1.0,0.0,0.0,0.0,0.0,3.0,1.625,25.1875,0.34,0.0,6.411214953271028,42.0,0.0,5.4672897196261685,58.0,1.0,9346.0,1000.0,0.0,1.2242990654205608,7.0,0.0
ReaderWriter.java,87.0,12.0,1.0,20.0,4.0,1.0,1.25,17.5,0.0,1.0,2.0,0.0,0.0,0.0,20.0,1.25,13.25,0.14,0.0,5.1875,29.0,0.0,7.0,26.0,1.0,0.0,0.0,0.0,0.5,2.0,0.0
ReaderWriterSchemaPair.java,6.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,20.0,0.65,1.0,1.75,3.0,1.0,1.75,3.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0
RecordIdentifier.java,7.0,0.0,1.0,1.0,1.0,1.0,1.3333333333333333,7.0,0.3333333333333333,3.0,1.0,1.0,0.0,1.0,8.0,1.0,11.0,0.4,0.0,5.307692307692308,13.0,1.0,2.6153846153846154,8.0,0.0,0.0,0.0,0.0,0.1923076923076923,1.0,0.0
RecordInspector.java,0.0,0.0,0.0,0.0,0.0,0.0,1.5,7.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,3.8,1.0,3.0,8.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RecordInspectorImpl.java,7.0,0.0,1.0,1.0,1.0,1.0,1.5,7.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,25.0,0.89,1.0,2.25,4.0,1.0,2.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RecordProcessor.java,15.0,1.0,2.0,2.0,2.0,2.0,1.0,18.0,0.2727272727272727,2.0,0.0,3.0,0.0,1.0,4.0,2.272727272727273,25.818181818181817,0.36,0.0,5.325,27.0,0.0,9.525,70.0,0.0,2.0,0.0,0.0,1.35,6.0,0.0
RecordReader.java,0.0,0.0,0.0,0.0,0.0,0.0,1.5,13.772727272727272,0.1969696969696969,1.0,0.0,4.0,0.0,0.0,0.0,1.5909090909090908,42.72727272727273,2.08,0.0,3.717434869739479,30.0,0.0,4.793587174348698,50.0,0.0,0.0,0.0,0.0,0.6533066132264529,5.0,0.0
RecordReader.java,0.0,0.0,0.0,0.0,0.0,0.0,1.5,13.772727272727272,0.1969696969696969,1.0,0.0,2.0,0.0,0.0,0.0,1.5909090909090908,42.72727272727273,4.43,0.0,3.717434869739479,30.0,0.0,4.793587174348698,50.0,0.0,0.0,0.0,0.0,0.6533066132264529,5.0,0.0
RecordReaderImpl.java,22.0,0.0,0.0,5.0,4.0,1.0,2.0,39.0,0.0,1.0,19.0,31.0,0.0,1.0,19.0,2.0,87.0,0.04,0.0,9.052631578947368,27.0,1.0,5.447368421052632,21.0,1.0,0.0,0.0,0.0,1.973684210526316,4.0,0.0
RecordSequenceException.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RecordSource.java,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,27.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,55.66666666666666,2.83,1.0,6.476190476190476,27.0,1.0,8.142857142857142,45.0,0.0,0.0,0.0,0.0,1.3333333333333333,5.0,0.0
RecordUpdater.java,0.0,0.0,0.0,0.0,0.0,0.0,1.5,14.625,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.25,34.625,4.15,0.0,5.876923076923077,31.0,0.0,5.430769230769231,40.0,0.0,0.0,0.0,0.0,0.4,3.0,0.0
RecordWriter.java,0.0,0.0,0.0,0.0,0.0,0.0,1.6136363636363635,11.931818181818182,0.1590909090909091,1.0,0.0,0.0,0.0,0.0,0.0,1.5454545454545454,16.863636363636363,3.38,0.0,3.255434782608696,31.0,0.0,4.152173913043479,35.0,0.0,0.0,0.0,0.0,0.4891304347826087,3.0,0.0
RecordWriter.java,0.0,0.0,0.0,0.0,0.0,0.0,1.6136363636363635,11.931818181818182,0.1590909090909091,1.0,0.0,3.0,0.0,0.0,0.0,1.5454545454545454,16.863636363636363,2.1,0.0,3.255434782608696,31.0,0.0,4.152173913043479,35.0,0.0,0.0,0.0,0.0,0.4891304347826087,3.0,0.0
RecordWriterContainer.java,7.0,0.0,4.0,1.0,1.0,1.0,1.125,13.875,0.5,1.0,0.0,0.0,0.0,0.0,1.0,2.375,30.75,1.81,1.0,3.263157894736842,17.0,1.0,4.631578947368421,35.0,0.0,0.0,0.0,0.0,0.4210526315789473,2.0,0.0
Redactor.java,6.0,0.0,3.0,1.0,1.0,1.0,2.0,2.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.5,16.5,1.32,1.0,1.8,3.0,1.0,2.4,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ReduceRecordProcessor.java,31.0,2.0,3.0,5.0,5.0,2.0,1.0,18.666666666666668,0.0,3.0,0.0,3.0,4.0,0.0,19.0,2.333333333333333,23.666666666666668,0.17,0.0,6.2,22.0,2.0,11.4,52.0,1.0,0.0,0.0,0.0,1.8,4.0,0.0
ReduceRecordSource.java,33.0,3.0,3.0,5.0,5.0,2.0,1.5,33.0,0.0,2.0,0.0,2.0,3.0,0.0,10.0,1.0,53.5,0.16,1.0,9.090909090909092,27.0,1.0,11.909090909090908,45.0,1.0,0.0,0.0,0.0,1.818181818181818,5.0,0.0
ReduceSinkDeDuplication.java,27.0,1.0,4.0,5.0,5.0,4.0,1.25,12.25,0.375,8.0,4.0,0.0,4.0,8.0,17.0,1.625,0.0,0.24,0.0,3.56,9.0,1.0,8.16,26.0,0.0,0.0,0.0,0.0,1.4,4.0,0.0
ReduceSinkDesc.java,5.0,0.0,0.0,1.0,1.0,1.0,1.0,12.666666666666666,0.0,3.0,0.0,0.0,2.0,0.0,3.0,2.0,83.33333333333333,0.22,2.0,6.159090909090909,40.0,1.0,2.125,37.0,1.0,0.0,0.0,0.0,0.1477272727272727,2.0,0.0
ReduceSinkMapJoinProc.java,102.0,8.0,17.0,14.0,14.0,4.0,2.0,36.0,0.0,1.0,2.0,0.0,0.0,0.0,33.0,1.0,0.0,0.28,2.0,9.142857142857142,26.0,1.0,21.857142857142858,67.0,1.0,1163.0,8.0,0.0,1.5714285714285714,4.0,0.0
ReduceSinkOperator.java,14.0,1.0,2.0,3.0,3.0,1.0,1.75,19.0,0.25,2.0,2.0,0.0,6.0,7.0,16.0,2.5,57.25,0.27,0.0,6.72,31.0,1.0,8.3,58.0,1.0,0.0,0.0,0.0,1.14,6.0,0.0
ReduceTezProcessor.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ReduceTran.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,67.0,0.57,1.0,1.5,2.0,1.0,1.25,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ReduceWork.java,5.0,0.0,0.0,1.0,1.0,1.0,1.25,13.5,0.0,2.0,0.0,0.0,1.0,0.0,6.0,2.0,40.5,0.28,0.0,6.537037037037037,41.0,1.0,4.092592592592593,33.0,1.0,0.0,0.0,0.0,0.4814814814814814,3.0,0.0
Reducer.java,0.0,0.0,0.0,0.0,0.0,0.0,1.5,15.5,0.2142857142857142,1.0,0.0,1.0,0.0,0.0,0.0,1.5,9.571428571428571,5.67,1.0,5.315789473684211,41.0,0.0,6.921052631578948,37.0,0.0,0.0,0.0,0.0,1.236842105263158,7.0,0.0
ReducerTimeStatsPerJob.java,10.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,60.0,0.63,1.0,1.5,3.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.3333333333333333,2.0,0.0
RedundantDynamicPruningConditionsRemoval.java,29.0,1.0,2.0,6.0,6.0,3.0,1.6666666666666667,19.33333333333333,0.0,3.0,2.0,0.0,2.0,0.0,14.0,1.3333333333333333,0.0,0.19,2.0,5.25,10.0,1.0,10.75,21.0,1.0,0.0,0.0,0.0,3.0,7.0,0.0
Ref.java,3.0,0.0,0.0,1.0,1.0,1.0,1.5694444444444444,8.944444444444445,0.0694444444444444,1.0,1.0,0.0,0.0,0.0,1.0,1.5833333333333333,16.375,1.8,0.0,4.443298969072165,177.0,0.0,3.436426116838488,23.0,0.0,0.0,0.0,0.0,0.6237113402061856,5.0,0.0
ReflectionStructObjectInspector.java,9.0,0.0,1.0,2.0,2.0,1.0,1.5,11.0,1.5,2.0,0.0,1.0,0.0,5.0,6.0,2.0,74.5,0.29,0.0,2.5,6.0,1.0,3.388888888888889,15.0,1.0,0.0,0.0,0.0,0.7222222222222222,3.0,0.0
ReflectionUtil.java,16.0,0.0,4.0,3.0,3.0,1.0,1.0,9.0,0.0,1.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,0.57,3.0,9.0,33.0,2.0,5.285714285714286,13.0,1.0,0.0,0.0,0.0,1.7142857142857142,2.0,0.0
ReflectiveCommandHandler.java,16.0,2.0,4.0,2.0,2.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.22,3.0,3.0,3.0,12.0,12.0,12.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0
ReflectiveMutatorFactory.java,6.0,0.0,0.0,1.0,1.0,1.0,2.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,0.4,2.0,4.333333333333333,7.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
