Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax,Bugs
File,TestOperationLoggingAPIWithTez.java,36.0,0.0,34.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,70.0,4.0,43.0,10.0,31.0,23.0,19.0,21.0,9.0,12.0,1.0,1.0,1.0,2.0,0.0,0.53,1.0,1.0,1.0,1.0,9.0,9.0,9.0,15.0,15.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestOperators.java,35.0,4.0,28.0,4.0,2.0,2.0,2.0,1.0,1.0,32.0,0.0,2.0,0.0,0.0,10.0,10.0,1.0,10.0,0.0,1.0,1.0,8.0,437.0,55.0,327.0,128.0,241.0,63.0,239.0,263.0,118.0,197.0,5.0,5.0,5.0,2.0,39.0,0.19,21.0,21.0,21.0,10.0,1.0,3.0,6.0,5.0,12.1,27.0,1.0,2.5,9.0,0.0,0.9,2.0,1.0
File,TestOrcFile.java,44.0,2.0,41.0,1.0,3.0,3.0,3.0,1.0,1.0,21.428571428571427,0.0,7.0,6.0,0.0,44.0,38.0,30.0,44.0,6.0,8.0,0.0,30.0,2157.0,133.0,1952.0,574.0,1569.0,76.0,1210.0,1384.0,482.0,1102.0,11.0,11.0,14.0,1.1428571428571428,19.142857142857142,0.04,136.0,136.0,143.0,44.0,0.0,5.351351351351352,18.0,1.0,20.783783783783782,68.0,1.0,29.83783783783784,320.0,0.0,1.027027027027027,3.0,1.0
File,TestOrcMetadataCache.java,6.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.6666666666666667,4.333333333333333,0.0,3.0,0.0,0.0,14.0,14.0,3.0,14.0,0.0,0.0,0.0,14.0,129.0,19.0,93.0,41.0,44.0,17.0,53.0,70.0,35.0,42.0,1.0,1.0,1.0,1.0,43.0,0.18,14.0,14.0,14.0,14.0,0.0,0.4285714285714285,4.0,0.0,1.5,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestOrcNullOptimization.java,54.0,5.0,45.0,3.0,2.0,2.0,2.0,1.0,1.0,17.666666666666668,0.0,3.0,0.0,0.0,6.0,6.0,10.0,6.0,0.0,0.0,0.0,6.0,400.0,46.0,317.0,96.0,240.0,37.0,204.0,230.0,86.0,176.0,4.0,4.0,4.0,1.0,10.0,0.12,14.0,14.0,14.0,6.0,5.0,6.25,7.0,6.0,34.25,46.0,1.0,5.25,8.0,0.0,0.75,1.0,0.0
File,TestOrcRawRecordMerger.java,33.0,3.0,29.0,1.0,2.0,2.0,2.0,1.0,1.0,18.0,0.0,5.0,9.0,1.0,33.0,24.0,12.0,33.0,10.0,9.0,0.0,14.0,1204.0,135.0,1001.0,297.0,800.0,68.0,758.0,831.0,271.0,691.0,8.0,8.0,8.0,1.4,40.0,0.07,64.0,64.0,64.0,33.0,0.0,4.785714285714286,16.0,1.0,14.642857142857142,56.0,1.0,7.642857142857143,64.0,0.0,0.3571428571428571,2.0,0.0
File,TestOrcRecordUpdater.java,37.0,2.0,34.0,2.0,1.0,1.0,1.0,1.0,1.0,19.0,0.0,2.0,0.0,0.0,6.0,6.0,3.0,6.0,2.0,0.0,0.0,4.0,282.0,25.0,231.0,78.0,181.0,26.0,159.0,170.0,68.0,133.0,1.0,1.0,1.0,1.0,12.5,0.11,6.0,6.0,6.0,6.0,4.0,4.75,7.0,8.0,28.25,40.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
File,TestOrcSplitElimination.java,55.0,6.0,46.0,3.0,2.0,2.0,2.0,1.0,1.0,24.0,0.0,2.0,0.0,0.0,6.0,6.0,10.0,6.0,1.0,1.0,0.0,4.0,410.0,51.0,325.0,97.0,256.0,34.0,275.0,292.0,89.0,240.0,7.0,7.0,7.0,1.0,22.0,0.1,12.0,12.0,12.0,6.0,4.0,7.2,8.0,3.0,13.0,19.0,1.0,2.2,7.0,0.0,0.4,2.0,0.0
File,TestOrcTimezone1.java,20.0,1.0,17.0,3.0,1.0,1.0,1.0,1.0,1.0,38.0,0.0,1.0,1.0,1.0,6.0,5.0,7.0,6.0,0.0,0.0,0.0,6.0,194.0,19.0,144.0,74.0,86.0,39.0,90.0,101.0,59.0,59.0,3.0,3.0,3.0,1.0,67.0,0.27,8.0,8.0,8.0,6.0,0.0,3.0,6.0,1.0,11.2,26.0,1.0,1.6,4.0,0.0,0.2,1.0,0.0
File,TestOrcTimezone2.java,15.0,0.0,15.0,0.0,2.0,2.0,2.0,1.0,1.0,35.0,0.0,1.0,1.0,1.0,5.0,4.0,7.0,5.0,0.0,0.0,0.0,5.0,142.0,13.0,109.0,61.0,58.0,20.0,80.0,91.0,54.0,50.0,3.0,3.0,3.0,1.0,68.0,0.18,8.0,8.0,8.0,5.0,1.0,3.25,6.0,1.0,9.5,26.0,1.0,2.0,4.0,0.0,0.5,1.0,0.0
File,TestOrcWideTable.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,64.0,11.0,36.0,17.0,12.0,17.0,10.0,17.0,11.0,6.0,1.0,1.0,1.0,1.0,0.0,0.47,6.0,6.0,6.0,6.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestParquetFilterPredicate.java,20.0,2.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,72.0,9.0,46.0,26.0,27.0,19.0,19.0,22.0,20.0,8.0,1.0,1.0,1.0,1.0,0.0,0.41,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,12.5,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestParquetHiveArrayInspector.java,9.0,1.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0,5.0,0.0,0.0,0.0,5.0,79.0,15.0,51.0,26.0,23.0,13.0,33.0,40.0,21.0,23.0,2.0,2.0,2.0,2.0,0.0,0.25,6.0,6.0,6.0,5.0,1.0,1.0,1.0,2.0,5.2,9.0,1.0,1.2,2.0,0.0,0.2,1.0,0.0
File,TestParquetRecordReaderWrapper.java,25.0,1.0,24.0,0.0,1.0,1.0,1.0,1.0,1.0,19.0,0.0,1.0,1.0,0.0,5.0,4.0,0.0,5.0,0.0,1.0,0.0,4.0,173.0,16.0,137.0,54.0,100.0,20.0,42.0,48.0,37.0,23.0,1.0,1.0,1.0,1.0,0.0,0.15,5.0,5.0,5.0,5.0,1.0,2.8,4.0,1.0,14.8,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestParser.java,26.0,1.0,24.0,2.0,5.0,5.0,5.0,1.0,1.0,18.33333333333333,0.0,2.0,1.0,1.0,9.0,8.0,4.0,9.0,0.0,5.0,0.0,4.0,291.0,17.0,242.0,90.0,161.0,33.0,129.0,185.0,97.0,130.0,11.0,11.0,14.0,1.3333333333333333,37.66666666666666,0.14,41.0,41.0,48.0,9.0,0.0,4.714285714285714,11.0,1.0,11.285714285714286,31.0,1.0,10.857142857142858,84.0,0.0,1.3571428571428572,5.0,0.0
File,TestPartitionNameWhitelistValidation.java,8.0,2.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,16.0,0.0,1.0,0.0,1.0,11.0,11.0,3.0,11.0,0.0,4.0,1.0,6.0,146.0,37.0,87.0,38.0,41.0,23.0,46.0,59.0,31.0,32.0,2.0,2.0,2.0,2.0,88.0,0.26,12.0,12.0,12.0,11.0,0.0,1.818181818181818,8.0,2.0,4.090909090909091,16.0,1.0,1.0909090909090908,2.0,0.0,0.0909090909090909,1.0,0.0
File,TestPassProperties.java,19.0,1.0,18.0,0.0,2.0,2.0,2.0,1.0,1.0,20.5,0.0,2.0,0.0,7.0,4.0,4.0,0.0,4.0,0.0,1.0,0.0,3.0,145.0,18.0,109.0,52.0,64.0,19.0,86.0,94.0,51.0,50.0,2.0,2.0,2.0,1.5,29.0,0.17,6.0,6.0,6.0,4.0,2.0,5.0,11.0,5.0,12.25,24.0,1.0,1.5,2.0,0.0,0.5,1.0,0.0
File,TestPermsGrp.java,24.0,4.0,19.0,2.0,3.0,3.0,3.0,1.0,1.0,46.0,0.0,1.0,0.0,1.0,7.0,7.0,6.0,7.0,0.0,4.0,2.0,1.0,251.0,40.0,183.0,65.0,111.0,29.0,134.0,154.0,64.0,98.0,9.0,9.0,9.0,2.0,69.0,0.16,18.0,18.0,18.0,7.0,1.0,6.428571428571429,15.0,1.0,11.428571428571429,28.0,1.0,19.714285714285715,129.0,0.0,0.7142857142857143,2.0,1.0
File,TestPigHBaseStorageHandler.java,41.0,9.0,29.0,3.0,2.0,2.0,2.0,1.0,1.0,39.0,0.0,1.0,1.0,3.0,7.0,6.0,3.0,7.0,0.0,2.0,0.0,5.0,362.0,78.0,248.0,134.0,181.0,36.0,200.0,219.0,129.0,149.0,3.0,3.0,3.0,2.0,74.0,0.15,15.0,15.0,15.0,7.0,2.0,4.857142857142857,9.0,4.0,15.857142857142858,37.0,1.0,2.4285714285714284,4.0,0.0,1.0,2.0,0.0
File,TestPlainSaslHelper.java,19.0,3.0,12.0,4.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,7.0,22.0,14.0,10.0,21.0,16.0,18.0,14.0,8.0,1.0,1.0,1.0,2.0,0.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestPlan.java,70.0,14.0,48.0,9.0,2.0,2.0,2.0,1.0,1.0,29.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,117.0,20.0,68.0,42.0,44.0,30.0,56.0,59.0,38.0,36.0,2.0,2.0,2.0,2.0,0.0,0.44,2.0,2.0,2.0,1.0,5.0,5.0,5.0,27.0,27.0,27.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
File,TestPrimitiveObjectInspectorUtils.java,59.0,11.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,220.0,41.0,160.0,82.0,134.0,19.0,107.0,111.0,51.0,92.0,1.0,1.0,1.0,2.0,0.0,0.12,3.0,3.0,3.0,3.0,14.0,16.333333333333332,21.0,2.0,9.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
File,TestPrivilegesV1.java,11.0,0.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,3.0,86.0,9.0,50.0,24.0,21.0,27.0,36.0,41.0,21.0,20.0,1.0,1.0,1.0,2.0,63.0,0.54,4.0,4.0,4.0,4.0,2.0,6.0,9.0,1.0,4.5,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestPrivilegesV2.java,10.0,0.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0,1.0,0.0,0.0,3.0,3.0,4.0,3.0,0.0,1.0,0.0,2.0,73.0,8.0,42.0,22.0,16.0,23.0,30.0,34.0,20.0,14.0,1.0,1.0,1.0,2.0,50.0,0.55,3.0,3.0,3.0,3.0,5.0,6.0,8.0,1.0,5.666666666666667,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestQBCompact.java,9.0,0.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,27.0,0.0,1.0,1.0,1.0,8.0,7.0,0.0,8.0,0.0,1.0,0.0,7.0,127.0,13.0,93.0,55.0,44.0,21.0,63.0,73.0,46.0,41.0,2.0,2.0,2.0,1.0,75.0,0.23,9.0,9.0,9.0,8.0,0.0,1.375,8.0,1.0,6.0,12.0,1.0,1.125,2.0,0.0,0.125,1.0,0.0
File,TestQBJoinTreeApplyPredicate.java,13.0,1.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,20.0,0.0,1.0,5.0,1.0,13.0,8.0,1.0,13.0,6.0,0.0,0.0,7.0,217.0,27.0,173.0,88.0,119.0,17.0,125.0,141.0,75.0,110.0,3.0,3.0,3.0,1.0,85.0,0.1,15.0,15.0,15.0,13.0,1.0,3.8461538461538463,12.0,2.0,5.615384615384615,17.0,1.0,1.1538461538461535,3.0,0.0,0.1538461538461538,2.0,0.0
File,TestQBSubQuery.java,8.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,18.0,0.0,1.0,1.0,4.0,10.0,9.0,2.0,10.0,1.0,2.0,0.0,7.0,133.0,26.0,90.0,58.0,49.0,17.0,56.0,67.0,49.0,41.0,1.0,1.0,1.0,1.0,83.0,0.19,10.0,10.0,10.0,10.0,1.0,2.1,7.0,2.0,5.2,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestQFileTestBatch.java,6.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,2.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,64.0,9.0,37.0,22.0,15.0,18.0,21.0,26.0,18.0,11.0,1.0,1.0,1.0,1.0,0.0,0.49,4.0,4.0,4.0,4.0,0.0,2.25,3.0,3.0,5.75,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestRCFile.java,22.0,2.0,19.0,1.0,2.0,2.0,2.0,1.0,1.0,22.857142857142858,0.0,3.0,2.0,1.0,31.0,29.0,12.0,31.0,0.0,12.0,1.0,18.0,812.0,92.0,672.0,302.0,475.0,49.0,447.0,523.0,251.0,371.0,7.0,7.0,7.0,1.4285714285714286,41.285714285714285,0.07,73.0,73.0,74.0,35.0,0.0,4.611111111111111,19.0,1.0,7.962962962962963,30.0,1.0,4.7407407407407405,32.0,0.0,0.8888888888888888,3.0,0.0
File,TestRLEv2.java,27.0,2.0,23.0,2.0,2.0,2.0,2.0,1.0,1.0,27.0,0.0,1.0,0.0,0.0,9.0,9.0,5.0,9.0,0.0,0.0,0.0,9.0,297.0,30.0,235.0,98.0,179.0,32.0,139.0,157.0,79.0,113.0,2.0,2.0,2.0,1.0,53.0,0.14,17.0,17.0,17.0,9.0,5.0,6.777777777777778,7.0,6.0,19.55555555555556,23.0,1.0,1.8888888888888888,2.0,0.0,0.8888888888888888,1.0,0.0
File,TestReadEntityDirect.java,14.0,0.0,11.0,3.0,2.0,2.0,2.0,1.0,1.0,12.0,0.0,2.0,3.0,1.0,10.0,7.0,0.0,10.0,0.0,1.0,0.0,9.0,204.0,17.0,132.0,60.0,67.0,55.0,73.0,101.0,54.0,62.0,4.0,4.0,4.0,1.5,0.0,0.42,22.0,22.0,22.0,10.0,0.0,1.5,9.0,1.0,6.3,10.0,1.0,2.2,4.0,0.0,0.8,2.0,0.0
File,TestRecordReaderImpl.java,21.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,2.0,44.5,0.0,2.0,11.0,0.0,74.0,63.0,4.0,74.0,1.0,12.0,0.0,61.0,1693.0,185.0,1461.0,384.0,1156.0,89.0,724.0,829.0,289.0,669.0,3.0,3.0,3.0,1.0,75.0,0.06,103.0,103.0,103.0,74.0,0.0,4.849315068493151,11.0,1.0,7.904109589041096,33.0,1.0,1.4109589041095891,4.0,0.0,0.3835616438356164,2.0,1.0
File,TestRemoteHiveMetaStore.java,9.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,1.5,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,2.0,1.0,57.0,10.0,29.0,11.0,15.0,19.0,18.0,23.0,10.0,14.0,2.0,2.0,2.0,2.5,50.0,0.66,4.0,4.0,4.0,3.0,3.0,4.6,8.0,3.0,7.2,13.0,1.0,1.6,2.0,0.0,0.6,1.0,0.0
File,TestRetryingThriftCLIServiceClient.java,16.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,18.5,0.0,2.0,1.0,2.0,5.0,4.0,2.0,5.0,0.0,0.0,3.0,2.0,133.0,17.0,89.0,39.0,50.0,27.0,62.0,71.0,33.0,45.0,3.0,3.0,3.0,1.5,87.5,0.3,7.0,7.0,7.0,5.0,1.0,6.25,16.0,3.0,10.5,24.0,1.0,1.75,4.0,0.0,0.25,1.0,0.0
File,TestSQLStdHiveAccessControllerHS2.java,14.0,1.0,9.0,4.0,1.0,1.0,1.0,1.0,1.0,21.0,0.0,1.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,6.0,0.0,3.0,181.0,25.0,100.0,52.0,53.0,56.0,56.0,72.0,45.0,42.0,4.0,4.0,4.0,1.0,0.0,0.56,13.0,13.0,13.0,9.0,1.0,2.7777777777777777,7.0,2.0,4.444444444444445,10.0,1.0,1.6666666666666667,6.0,0.0,0.3333333333333333,2.0,1.0
File,TestSSL.java,22.0,1.0,16.0,5.0,2.0,2.0,2.0,1.0,1.0,28.0,0.0,1.0,1.0,12.0,17.0,16.0,5.0,17.0,0.0,6.0,0.0,11.0,465.0,48.0,322.0,88.0,230.0,95.0,199.0,233.0,75.0,171.0,4.0,4.0,4.0,1.0,58.0,0.3,33.0,33.0,34.0,17.0,0.0,7.294117647058823,16.0,1.0,9.235294117647058,28.0,1.0,2.5294117647058822,8.0,0.0,0.5882352941176471,2.0,0.0
File,TestSchemaTool.java,29.0,2.0,23.0,5.0,1.0,1.0,1.0,1.0,1.0,23.0,0.0,1.0,0.0,0.0,15.0,15.0,5.0,15.0,0.0,2.0,2.0,11.0,489.0,43.0,371.0,237.0,272.0,85.0,159.0,182.0,104.0,114.0,3.0,3.0,3.0,2.0,84.0,0.23,21.0,21.0,21.0,15.0,0.0,1.933333333333333,8.0,3.0,8.333333333333334,14.0,1.0,1.4666666666666666,4.0,0.0,0.3333333333333333,1.0,0.0
File,TestSearchArgumentImpl.java,22.0,0.0,22.0,0.0,1.0,1.0,1.0,1.0,1.0,32.0,0.0,1.0,2.0,0.0,18.0,16.0,0.0,18.0,0.0,6.0,0.0,12.0,468.0,28.0,406.0,68.0,326.0,34.0,96.0,119.0,46.0,83.0,4.0,4.0,5.0,1.0,0.0,0.08,21.0,21.0,22.0,18.0,1.0,5.833333333333333,45.0,1.0,8.055555555555555,21.0,1.0,1.2777777777777777,6.0,0.0,0.1111111111111111,2.0,0.0
File,TestSemanticAnalysis.java,14.0,2.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,0.0,1.0,0.0,2.0,23.0,23.0,2.0,23.0,0.0,0.0,0.0,23.0,423.0,78.0,300.0,117.0,192.0,46.0,214.0,242.0,94.0,180.0,3.0,3.0,3.0,2.0,33.0,0.15,27.0,27.0,27.0,23.0,1.0,2.739130434782609,6.0,3.0,6.3478260869565215,16.0,1.0,1.2173913043478262,4.0,0.0,0.1304347826086956,1.0,0.0
File,TestSemanticAnalyzer.java,18.0,1.0,15.0,3.0,3.0,3.0,3.0,1.0,1.0,11.333333333333334,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,69.0,9.0,39.0,15.0,21.0,23.0,23.0,29.0,13.0,18.0,3.0,3.0,3.0,1.3333333333333333,0.0,0.59,5.0,5.0,5.0,2.0,0.0,2.1666666666666665,5.0,2.0,5.666666666666667,15.0,1.0,1.6666666666666667,4.0,0.0,0.3333333333333333,1.0,1.0
File,TestSemanticAnalyzerFactory.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,47.0,5.0,25.0,18.0,7.0,17.0,12.0,16.0,13.0,5.0,1.0,1.0,1.0,1.0,0.0,0.68,3.0,3.0,3.0,3.0,0.0,1.3333333333333333,2.0,2.0,3.333333333333333,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestSequenceFileReadWrite.java,25.0,2.0,23.0,0.0,2.0,2.0,2.0,1.0,1.0,24.0,0.0,2.0,0.0,0.0,8.0,8.0,7.0,8.0,0.0,1.0,0.0,7.0,275.0,30.0,227.0,86.0,152.0,18.0,173.0,192.0,81.0,130.0,3.0,3.0,3.0,1.5,23.5,0.08,17.0,17.0,17.0,8.0,1.0,5.625,12.0,1.0,15.75,33.0,1.0,2.5,4.0,0.0,0.75,1.0,0.0
File,TestSerializationUtils.java,22.0,0.0,22.0,0.0,3.0,3.0,3.0,1.0,1.0,15.0,0.0,1.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,1.0,0.0,6.0,201.0,15.0,168.0,53.0,123.0,18.0,118.0,136.0,53.0,102.0,5.0,5.0,6.0,1.0,0.0,0.11,18.0,18.0,19.0,7.0,0.0,1.7142857142857142,5.0,3.0,7.285714285714286,19.0,1.0,3.571428571428572,8.0,0.0,0.7142857142857143,2.0,1.0
File,TestServiceDiscovery.java,15.0,1.0,13.0,1.0,2.0,2.0,2.0,1.0,1.3333333333333333,11.0,0.0,3.0,1.0,3.0,7.0,6.0,6.0,7.0,1.0,1.0,0.0,5.0,178.0,19.0,133.0,64.0,72.0,26.0,89.0,103.0,55.0,57.0,3.0,3.0,3.0,1.0,14.0,0.2,11.0,11.0,13.0,9.0,2.0,5.2,13.0,2.0,9.2,19.0,1.0,2.0,4.0,0.0,0.6,2.0,0.0
File,TestSessionGlobalInitFile.java,13.0,1.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,13.5,0.0,2.0,0.0,0.0,10.0,10.0,5.0,10.0,0.0,2.0,0.0,8.0,190.0,27.0,125.0,55.0,68.0,38.0,81.0,93.0,45.0,56.0,1.0,1.0,1.0,3.0,34.0,0.3,10.0,10.0,10.0,10.0,0.0,2.888888888888889,7.0,1.0,6.444444444444445,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestSessionHooks.java,11.0,0.0,9.0,1.0,1.0,1.0,1.0,1.0,1.5,14.0,0.0,2.0,0.0,2.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,94.0,12.0,60.0,38.0,26.0,22.0,40.0,46.0,31.0,21.0,1.0,1.0,1.0,1.5,16.5,0.37,4.0,4.0,4.0,4.0,3.0,3.5,4.0,5.0,7.75,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestSessionManagerMetrics.java,18.0,2.0,15.0,1.0,1.0,1.0,1.0,1.0,1.5,10.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,100.0,15.0,62.0,24.0,34.0,23.0,42.0,50.0,21.0,33.0,2.0,2.0,2.0,1.0,8.5,0.37,4.0,4.0,4.0,3.0,2.0,6.666666666666667,12.0,2.0,7.333333333333333,16.0,1.0,1.3333333333333333,2.0,0.0,0.3333333333333333,1.0,1.0
File,TestSetProcessor.java,21.0,1.0,20.0,0.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,8.0,29.0,15.0,17.0,17.0,24.0,26.0,14.0,17.0,1.0,1.0,1.0,1.0,0.0,0.59,1.0,1.0,1.0,1.0,4.0,4.0,4.0,14.0,14.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestSetUGIOnOnlyClient.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,28.0,3.0,7.0,4.0,1.0,18.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,0.0,2.57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestSetUGIOnOnlyServer.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,28.0,3.0,7.0,4.0,1.0,18.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,2.57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestSharedStorageDescriptor.java,11.0,0.0,11.0,0.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0,1.0,0.0,1.0,9.0,9.0,0.0,9.0,0.0,0.0,0.0,9.0,153.0,15.0,117.0,57.0,75.0,21.0,88.0,98.0,48.0,75.0,1.0,1.0,1.0,1.0,0.0,0.18,9.0,9.0,9.0,9.0,0.0,0.0,0.0,9.0,11.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
File,TestShortestJobFirstComparator.java,56.0,4.0,50.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,199.0,19.0,161.0,32.0,142.0,22.0,142.0,146.0,26.0,134.0,1.0,1.0,1.0,1.0,0.0,0.14,3.0,3.0,3.0,3.0,1.0,1.0,1.0,7.0,7.333333333333333,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestShutdownHookManager.java,12.0,1.0,11.0,0.0,1.0,1.0,1.0,1.0,1.6666666666666667,3.333333333333333,0.0,3.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,78.0,10.0,46.0,16.0,28.0,22.0,30.0,35.0,14.0,24.0,1.0,1.0,1.0,1.0,0.0,0.48,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,3.5,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestSparkClient.java,13.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.5789473684210529,8.736842105263158,0.4210526315789473,19.0,0.0,2.0,34.0,34.0,2.0,34.0,3.0,3.0,0.0,28.0,410.0,70.0,310.0,124.0,173.0,30.0,160.0,211.0,111.0,131.0,3.0,3.0,3.0,1.4736842105263157,1.736842105263158,0.1,39.0,39.0,39.0,33.0,0.0,1.818181818181818,11.0,0.0,4.9393939393939394,20.0,0.0,1.2121212121212122,4.0,0.0,0.1818181818181818,2.0,0.0
File,TestStandardObjectInspectors.java,54.0,4.0,47.0,3.0,3.0,3.0,3.0,1.0,1.0,50.0,0.0,1.0,0.0,0.0,9.0,9.0,0.0,9.0,2.0,1.0,0.0,6.0,549.0,51.0,452.0,88.0,383.0,47.0,292.0,321.0,76.0,280.0,8.0,8.0,8.0,2.0,0.0,0.1,30.0,30.0,30.0,9.0,1.0,4.222222222222222,8.0,2.0,15.666666666666666,49.0,2.0,5.222222222222222,18.0,1.0,1.5555555555555556,3.0,0.0
