Name,AvgCountLine,AvgCountLineBlank,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclMethodDefault,CountDeclMethodPrivate,MaxCyclomatic,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,"CountPathMin-divided-by-1,000","CountPathMean-divided-by-1,000,000","CountPathMax-divided-by-1,000,000",MaxNestingMin,MaxNestingMean,MaxNestingMax,Bugs
GenVectorCode.java,21.0,2.0,1.0,3.0,3.0,2.0,1.0,19.0,0.0,1.0,10.0,6.0,107.0,90.0,2.0,83.0,0.1,1.0,6.610169491525424,72.0,1.0,5.703389830508475,79.0,0.0,0.0,0.0,0.0,0.4745762711864407,3.0,1.0
GenVectorTestCode.java,26.0,2.0,1.0,3.0,2.0,1.0,1.0,9.0,0.0,2.0,3.0,0.0,3.0,8.0,1.0,45.0,0.14,4.0,8.5,13.0,1.0,6.4,10.0,0.0,0.0,0.0,0.0,1.5,3.0,1.0
Gender.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.63,0.0,1.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Generator.java,32.0,3.0,2.0,3.0,3.0,2.0,1.1764705882352942,16.352941176470587,0.2647058823529412,1.0,0.0,0.0,0.0,4.0,1.4411764705882353,28.264705882352946,0.32,0.0,6.035294117647059,30.0,1.0,7.2,47.0,0.0,0.0,0.0,0.0,1.0941176470588236,6.0,0.0
GenericColumnVectorProducer.java,9.0,0.0,0.0,2.0,1.0,1.0,2.0,14.666666666666666,0.0,3.0,1.0,0.0,1.0,23.0,1.0,52.0,0.09,0.0,3.5294117647058822,21.0,1.0,2.588235294117647,15.0,0.0,0.0,0.0,0.0,0.2352941176470588,2.0,0.0
GenericJdbcDatabaseAccessor.java,16.0,1.0,1.0,3.0,3.0,1.0,1.5,18.5,2.5,1.0,0.0,0.0,0.0,7.0,1.0,33.5,0.16,0.0,3.375,16.0,1.0,7.541666666666667,15.0,0.0,0.0,0.0,0.0,0.5833333333333334,2.0,0.0
GenericMR.java,6.0,0.0,0.0,1.0,1.0,1.0,1.75,6.083333333333333,0.0,7.0,1.0,1.0,12.0,4.0,1.0833333333333333,10.666666666666666,0.26,0.0,1.96875,5.0,0.0,2.25,6.0,0.0,0.0,0.0,0.0,0.34375,2.0,0.0
GenericResponse.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GenericUDAFAverage.java,12.0,1.0,0.0,2.0,2.0,1.0,1.0,14.125,0.75,8.0,2.0,0.0,1.0,16.0,2.75,34.375,0.09,0.0,3.375,18.0,0.0,2.895833333333333,16.0,0.0,0.0,0.0,0.0,0.4791666666666667,4.0,0.0
GenericUDAFBinarySetFunctions.java,9.0,0.0,0.0,2.0,2.0,1.0,1.0740740740740742,6.888888888888889,0.0,21.0,2.0,0.0,2.0,9.0,2.333333333333333,2.592592592592593,0.05,1.0,3.4782608695652173,16.0,1.0,2.6956521739130435,11.0,0.0,0.0,0.0,0.0,0.7101449275362319,3.0,0.0
GenericUDAFBloomFilter.java,10.0,0.0,1.0,2.0,2.0,1.0,1.3333333333333333,20.33333333333333,0.0,3.0,0.0,0.0,0.0,17.0,1.6666666666666667,29.33333333333333,0.16,0.0,3.363636363636364,20.0,1.0,3.5454545454545454,26.0,0.0,0.0,0.0,0.0,0.4090909090909091,4.0,1.0
GenericUDAFBridge.java,7.0,0.0,0.0,2.0,2.0,1.0,1.3333333333333333,8.666666666666666,0.0,3.0,0.0,1.0,0.0,9.0,2.0,27.0,0.24,1.0,3.4545454545454546,13.0,1.0,3.272727272727273,15.0,0.0,0.0,0.0,0.0,0.1818181818181818,2.0,0.0
GenericUDAFCollectList.java,12.0,1.0,0.0,4.0,2.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.55,7.0,7.0,7.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
GenericUDAFCollectSet.java,11.0,0.0,0.0,4.0,2.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.65,7.0,7.0,7.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
GenericUDAFComputeStats.java,14.0,1.0,1.0,2.0,2.0,1.0,1.0,11.529411764705882,0.4705882352941176,17.0,1.0,1.0,2.0,17.0,2.4705882352941178,33.11764705882353,0.17,0.0,4.2105263157894735,18.0,0.0,4.171052631578948,23.0,0.0,0.0,0.0,0.0,0.6052631578947368,3.0,0.0
GenericUDAFContextNGrams.java,35.0,2.0,4.0,6.0,5.0,1.0,1.3333333333333333,11.666666666666666,0.0,3.0,0.0,0.0,1.0,21.0,1.6666666666666667,25.0,0.2,0.0,6.111111111111111,12.0,2.0,7.888888888888889,16.0,0.0,0.0,0.0,0.0,1.7777777777777777,4.0,0.0
GenericUDAFCorrelation.java,22.0,2.0,1.0,4.0,2.0,1.0,1.0,10.25,1.0,3.0,0.0,0.0,0.0,26.0,2.0,44.5,0.26,0.0,7.416666666666667,18.0,1.0,5.916666666666667,24.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0
GenericUDAFCount.java,10.0,1.0,0.0,2.0,2.0,1.0,1.3333333333333333,9.666666666666666,0.3333333333333333,3.0,0.0,0.0,3.0,8.0,1.6666666666666667,60.66666666666666,0.17,0.0,3.071428571428572,10.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.6428571428571429,3.0,0.0
GenericUDAFCovariance.java,19.0,2.0,1.0,4.0,2.0,1.0,1.0,9.6,0.4,3.0,0.0,0.0,0.0,26.0,2.4,35.8,0.29,0.0,6.461538461538462,14.0,1.0,4.538461538461538,20.0,0.0,0.0,0.0,0.0,0.8461538461538461,2.0,0.0
GenericUDAFCovarianceSample.java,34.0,2.0,0.0,14.0,4.0,2.0,1.0,8.0,0.0,2.0,0.0,0.0,0.0,26.0,3.0,0.0,0.3,3.0,8.5,14.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,1.5,2.0,0.0
GenericUDAFCumeDist.java,14.0,0.0,0.0,3.0,3.0,1.0,1.0,8.0,0.0,2.0,0.0,0.0,0.0,7.0,3.0,0.0,0.25,0.0,1.6666666666666667,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
GenericUDAFDenseRank.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,3.5,0.0,2.0,0.0,0.0,0.0,1.0,3.5,0.0,0.69,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GenericUDAFEvaluator.java,11.0,0.0,7.0,1.0,1.0,1.0,2.0,12.0,25.5,5.0,1.0,1.0,0.0,2.0,1.0,41.5,1.76,0.0,7.346153846153846,44.0,0.0,2.269230769230769,8.0,0.0,0.0,0.0,0.0,0.3461538461538461,1.0,1.0
GenericUDAFFirstValue.java,10.0,1.0,1.0,2.0,2.0,1.0,1.1666666666666667,7.5,0.0,6.0,0.0,3.0,0.0,10.0,2.0,27.33333333333333,0.17,0.0,2.9444444444444446,11.0,1.0,3.888888888888889,15.0,0.0,0.0,0.0,0.0,0.5555555555555556,3.0,0.0
GenericUDAFHistogramNumeric.java,18.0,1.0,2.0,4.0,2.0,1.0,1.0,12.0,0.0,3.0,0.0,0.0,0.0,16.0,2.0,23.666666666666668,0.32,0.0,4.555555555555555,14.0,2.0,4.333333333333333,8.0,0.0,0.0,0.0,0.0,0.7777777777777778,2.0,0.0
GenericUDAFLag.java,7.0,0.0,0.0,2.0,2.0,1.0,1.5,4.75,0.25,4.0,0.0,0.0,0.0,5.0,2.75,2.0,0.26,0.0,1.5555555555555556,6.0,1.0,2.4444444444444446,5.0,0.0,0.0,0.0,0.0,0.4444444444444444,2.0,0.0
GenericUDAFLastValue.java,9.0,1.0,0.0,2.0,2.0,1.0,1.2,7.4,0.0,5.0,0.0,2.0,0.0,7.0,2.2,32.8,0.12,0.0,2.7777777777777777,12.0,1.0,3.388888888888889,12.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0
GenericUDAFLead.java,6.0,0.0,0.0,1.0,1.0,1.0,1.3333333333333333,8.0,0.8333333333333334,4.0,0.0,0.0,0.0,3.0,2.5,11.833333333333334,0.28,0.0,1.7916666666666667,6.0,1.0,2.625,13.0,0.0,0.0,0.0,0.0,0.2916666666666667,2.0,0.0
GenericUDAFLeadLag.java,7.0,1.0,0.0,2.0,2.0,1.0,1.0,14.5,2.0,2.0,0.0,0.0,0.0,6.0,2.0,35.5,0.2,0.0,1.8666666666666667,5.0,1.0,2.6666666666666665,13.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0
GenericUDAFMax.java,10.0,0.0,1.0,2.0,2.0,1.0,1.0,9.2,0.2,5.0,0.0,0.0,1.0,10.0,2.4,43.2,0.25,0.0,2.8,7.0,1.0,3.4,16.0,0.0,0.0,0.0,0.0,0.5,3.0,0.0
GenericUDAFMin.java,6.0,0.0,0.0,1.0,1.0,1.0,1.0,8.5,0.0,4.0,0.0,0.0,1.0,3.0,2.5,45.75,0.15,0.0,2.642857142857143,8.0,1.0,2.071428571428572,5.0,0.0,0.0,0.0,0.0,0.2857142857142857,2.0,0.0
GenericUDAFMkCollectionEvaluator.java,6.0,0.0,0.0,1.0,1.0,1.0,1.5,9.5,0.0,3.0,0.0,0.0,1.0,3.0,2.0,41.5,0.23,0.0,2.6,6.0,1.0,2.4,8.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0
GenericUDAFNTile.java,9.0,1.0,0.0,2.0,2.0,1.0,1.3333333333333333,9.0,0.0,3.0,0.0,2.0,0.0,4.0,1.6666666666666667,40.333333333333336,0.17,0.0,2.111111111111111,5.0,1.0,2.555555555555556,5.0,0.0,0.0,0.0,0.0,0.5555555555555556,2.0,0.0
GenericUDAFParameterInfo.java,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,63.0,4.6,1.0,2.7,6.0,1.0,1.1,2.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0
GenericUDAFPercentRank.java,9.0,1.0,0.0,2.0,2.0,1.0,1.0,9.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.32,0.0,1.6666666666666667,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
GenericUDAFPercentileApprox.java,23.0,1.0,3.0,4.0,3.0,1.0,1.0,13.0,0.4,5.0,1.0,0.0,1.0,24.0,2.4,16.6,0.23,0.0,4.846153846153846,12.0,2.0,5.769230769230769,10.0,0.0,0.0,0.0,0.0,1.3076923076923077,2.0,0.0
GenericUDAFRank.java,6.0,0.0,0.0,2.0,2.0,1.0,1.5,8.25,1.75,4.0,2.0,4.0,0.0,4.0,2.0,31.0,0.12,0.0,2.736842105263158,9.0,1.0,2.3684210526315788,7.0,0.0,0.0,0.0,0.0,0.4736842105263157,2.0,0.0
GenericUDAFResolver.java,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,30.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.38,1.0,4.142857142857143,9.0,1.0,2.571428571428572,5.0,0.0,0.0,0.0,0.0,0.4285714285714285,1.0,0.0
GenericUDAFResolver2.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.38,9.0,9.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GenericUDAFRowNumber.java,5.0,0.0,0.0,1.0,1.0,1.0,1.5,6.25,0.25,4.0,0.0,3.0,0.0,2.0,2.0,24.25,0.15,0.0,1.5714285714285714,4.0,1.0,1.8571428571428568,4.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.0
GenericUDAFStd.java,18.0,1.0,1.0,7.0,3.0,1.0,1.0,8.0,0.0,2.0,1.0,0.0,0.0,16.0,3.0,0.0,0.45,3.0,7.666666666666667,16.0,2.0,3.6666666666666665,5.0,0.0,0.0,0.0,0.0,0.8333333333333334,2.0,0.0
GenericUDAFStdSample.java,15.0,1.0,0.0,6.0,2.0,1.0,1.0,8.0,0.0,2.0,1.0,0.0,0.0,14.0,3.0,0.0,0.46,3.0,7.333333333333333,14.0,2.0,3.6666666666666665,5.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0
GenericUDAFStreamingEvaluator.java,9.0,0.0,1.0,2.0,2.0,1.0,1.25,7.25,3.25,4.0,0.0,2.0,0.0,5.0,2.5,31.25,0.25,0.0,3.375,9.0,1.0,3.5625,10.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0
GenericUDAFSum.java,13.0,1.0,0.0,3.0,2.0,1.0,1.0,10.578947368421051,0.5263157894736842,12.0,2.0,0.0,0.0,16.0,3.0,27.105263157894736,0.11,0.0,4.425925925925926,18.0,1.0,3.592592592592593,12.0,0.0,0.0,0.0,0.0,0.6481481481481481,2.0,0.0
GenericUDAFSumEmptyIsZero.java,14.0,0.0,0.0,5.0,2.0,1.0,1.0,7.25,0.0,4.0,0.0,0.0,0.0,16.0,3.75,0.0,0.23,3.0,6.25,16.0,2.0,2.75,5.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0
GenericUDAFSumList.java,10.0,0.0,0.0,2.0,2.0,1.0,1.0,10.333333333333334,0.0,3.0,0.0,0.0,0.0,4.0,2.0,58.0,0.22,0.0,3.4444444444444446,9.0,1.0,3.6666666666666665,9.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0
GenericUDAFVariance.java,13.0,1.0,1.0,3.0,2.0,1.0,1.0,12.0,1.6,4.0,6.0,0.0,0.0,16.0,2.4,36.2,0.25,0.0,6.3,16.0,1.0,3.65,16.0,0.0,0.0,0.0,0.0,0.65,3.0,0.0
GenericUDAFVarianceSample.java,16.0,1.0,0.0,6.0,2.0,1.0,1.0,8.0,0.0,2.0,1.0,0.0,0.0,14.0,3.0,0.0,0.42,3.0,7.0,14.0,1.0,3.333333333333333,5.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0
GenericUDAFnGrams.java,30.0,2.0,3.0,6.0,4.0,1.0,1.3333333333333333,11.333333333333334,0.0,3.0,0.0,0.0,1.0,25.0,1.6666666666666667,25.0,0.21,0.0,5.666666666666667,11.0,2.0,6.888888888888889,15.0,0.0,0.0,0.0,0.0,1.1111111111111112,3.0,0.0
GenericUDF.java,12.0,0.0,1.0,3.0,2.0,1.0,1.045801526717557,14.900763358778626,0.7251908396946565,3.0,0.0,2.0,0.0,9.0,2.1297709923664123,28.49236641221374,0.24,0.0,4.305016181229774,141.0,0.0,4.903721682847896,35.0,0.0,0.0,0.0,0.0,0.5364077669902912,6.0,0.0
GenericUDFAbs.java,31.0,1.0,0.0,8.0,3.0,3.0,1.0,17.5,0.0,1.0,0.0,0.0,0.0,12.0,2.0,26.0,0.16,0.0,5.777777777777778,23.0,2.0,7.0,12.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.0,0.0
GenericUDFAdd10.java,30.0,1.0,0.0,8.0,3.0,3.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,11.0,2.0,52.0,0.17,1.0,11.0,16.0,2.0,8.333333333333334,12.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
GenericUDFAddMonths.java,12.0,2.0,0.0,2.0,2.0,1.0,1.0,16.5,0.0,1.0,0.0,0.0,0.0,4.0,2.0,34.5,0.27,1.0,4.133333333333334,14.0,1.0,4.066666666666666,9.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0
GenericUDFAesBase.java,28.0,3.0,0.0,5.0,5.0,3.0,1.0,21.0,2.0,1.0,0.0,0.0,0.0,11.0,2.0,65.0,0.14,1.0,7.571428571428571,29.0,1.0,5.285714285714286,19.0,0.0,0.0,0.0,0.0,1.1428571428571428,3.0,0.0
GenericUDFAesDecrypt.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.91,0.0,2.5,9.0,1.0,3.25,7.0,0.0,0.0,0.0,0.0,0.125,1.0,0.0
GenericUDFAesEncrypt.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,9.5,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.91,0.0,2.375,9.0,1.0,2.875,5.0,0.0,0.0,0.0,0.0,0.125,1.0,0.0
GenericUDFArray.java,13.0,2.0,0.0,2.0,2.0,1.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,41.5,0.42,1.0,5.333333333333333,12.0,1.0,5.833333333333333,13.0,0.0,0.0,0.0,0.0,1.1666666666666667,3.0,0.0
GenericUDFArrayContains.java,27.0,5.0,2.0,4.0,4.0,2.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,33.0,0.33,5.0,8.0,12.0,1.0,6.666666666666667,13.0,0.0,0.0,0.0,0.0,1.3333333333333333,3.0,0.0
GenericUDFAssertTrue.java,10.0,0.0,0.0,2.0,2.0,1.0,1.0,17.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,41.5,0.39,1.0,2.833333333333333,6.0,2.0,4.666666666666667,8.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0
GenericUDFAssertTrueOOM.java,8.0,0.0,0.0,2.0,2.0,1.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,50.0,0.35,1.0,3.0,6.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0
GenericUDFBRound.java,5.0,0.0,0.0,1.0,1.0,1.0,1.0,14.5,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.37,1.0,2.769230769230769,6.0,2.0,4.076923076923077,9.0,0.0,0.0,0.0,0.0,0.1538461538461538,1.0,0.0
GenericUDFBaseArithmetic.java,18.0,2.0,1.0,4.0,3.0,1.0,1.0,11.0,2.0,1.0,0.0,0.0,0.0,9.0,3.0,33.0,0.52,1.0,15.8,42.0,1.0,4.8,17.0,0.0,0.0,0.0,0.0,0.4,2.0,0.0
GenericUDFBaseBinary.java,5.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,50.0,2.2,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GenericUDFBaseCompare.java,28.0,2.0,0.0,5.0,5.0,2.0,1.0,27.0,6.0,2.0,0.0,0.0,0.0,12.0,3.0,41.0,0.17,8.0,15.5,23.0,4.0,16.5,29.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
GenericUDFBaseDTI.java,8.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.21,5.0,5.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
GenericUDFBaseNumeric.java,12.0,1.0,2.0,2.0,2.0,2.0,1.0,37.0,6.0,1.0,0.0,0.0,1.0,13.0,3.0,91.0,0.29,1.0,6.65,45.0,1.0,3.8,21.0,0.0,0.0,0.0,0.0,0.4,2.0,0.0
GenericUDFBaseNwayCompare.java,22.0,3.0,1.0,4.0,4.0,2.0,1.0,17.0,2.0,1.0,0.0,1.0,0.0,6.0,2.0,44.0,0.35,1.0,6.75,21.0,1.0,5.5,13.0,0.0,0.0,0.0,0.0,0.75,2.0,0.0
GenericUDFBasePad.java,12.0,1.0,0.0,2.0,2.0,1.0,1.0,16.0,2.0,1.0,0.0,0.0,2.0,5.0,2.0,64.0,0.19,1.0,4.833333333333333,9.0,0.0,4.833333333333333,9.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0
GenericUDFBaseTrim.java,11.0,0.0,0.0,3.0,2.0,2.0,1.0,11.0,3.0,1.0,0.0,0.0,0.0,6.0,2.0,50.0,0.28,1.0,4.0,10.0,1.0,3.75,6.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
GenericUDFBaseUnary.java,12.0,1.0,0.0,3.0,2.0,1.0,1.0,24.0,2.0,1.0,0.0,0.0,1.0,4.0,2.0,89.0,0.2,3.0,12.333333333333334,28.0,1.0,6.333333333333333,16.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0
GenericUDFBetween.java,14.0,1.0,0.0,3.0,3.0,2.0,1.0,17.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,42.0,0.29,1.0,3.333333333333333,5.0,4.0,5.666666666666667,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
GenericUDFBridge.java,9.0,1.0,1.0,2.0,2.0,1.0,1.5,16.5,0.0,2.0,0.0,1.0,1.0,5.0,1.5,40.0,0.45,1.0,4.166666666666667,17.0,1.0,3.388888888888889,16.0,0.0,0.0,0.0,0.0,0.4444444444444444,3.0,0.0
GenericUDFCardinalityViolation.java,6.0,0.0,0.0,2.0,2.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,100.0,0.58,1.0,1.0,1.0,1.0,2.333333333333333,4.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0
GenericUDFCase.java,27.0,1.0,1.0,4.0,4.0,2.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,33.0,0.25,2.0,3.6666666666666665,5.0,3.0,5.666666666666667,8.0,0.0,0.0,0.0,1.0,1.6666666666666667,2.0,0.0
GenericUDFCbrt.java,8.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,33.5,0.45,1.0,3.0,7.0,1.0,3.8333333333333335,8.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
GenericUDFCeil.java,5.0,0.0,0.0,1.0,1.0,1.0,1.0,17.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.5,0.0,1.8333333333333333,3.0,3.0,7.666666666666667,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GenericUDFCharacterLength.java,25.0,3.0,0.0,5.0,4.0,2.0,1.0,18.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,50.0,0.19,1.0,5.0,9.0,2.0,5.666666666666667,9.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
GenericUDFCoalesce.java,11.0,1.0,0.0,2.0,2.0,2.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,33.0,0.53,1.0,2.6666666666666665,4.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,0.0
GenericUDFConcat.java,23.0,1.0,2.0,5.0,4.0,2.0,1.0,17.333333333333332,0.0,1.0,0.0,0.0,1.0,16.0,2.333333333333333,42.0,0.21,0.0,3.923076923076923,12.0,2.0,5.615384615384615,13.0,0.0,0.0,0.0,0.0,1.4615384615384617,5.0,0.0
GenericUDFConcatWS.java,22.0,1.0,0.0,5.0,5.0,3.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,63.0,0.25,2.0,4.75,7.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,2.5,5.0,0.0
GenericUDFCurrentDate.java,7.0,0.0,0.0,2.0,2.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,17.0,0.36,0.0,1.5,4.0,1.0,2.6666666666666665,9.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
GenericUDFCurrentGroups.java,8.0,0.0,0.0,2.0,2.0,1.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,17.0,0.34,0.0,1.5,4.0,1.0,2.1666666666666665,6.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
GenericUDFCurrentTimestamp.java,6.0,0.0,0.0,2.0,2.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,17.0,0.38,0.0,1.5,4.0,1.0,2.1666666666666665,6.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
GenericUDFCurrentUser.java,7.0,0.0,0.0,2.0,2.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,17.0,0.38,0.0,1.5,4.0,1.0,1.6666666666666667,4.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0
GenericUDFDBOutput.java,29.0,3.0,4.0,4.0,4.0,1.0,1.0,22.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,61.0,0.41,1.0,6.333333333333333,12.0,2.0,7.666666666666667,15.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0
GenericUDFDate.java,25.0,0.0,0.0,6.0,3.0,3.0,1.0,16.4,0.1,1.0,0.0,0.0,0.0,10.0,2.1,34.0,0.19,1.0,5.0,29.0,1.0,6.209302325581396,14.0,0.0,0.0,0.0,0.0,0.4186046511627907,3.0,0.0
GenericUDFDateAdd.java,40.0,2.0,0.0,8.0,5.0,4.0,1.0,19.5,0.5,1.0,0.0,0.0,0.0,12.0,2.0,27.0,0.19,1.0,7.625,29.0,2.0,7.625,14.0,0.0,0.0,0.0,0.0,0.375,2.0,0.0
GenericUDFDateDiff.java,14.0,0.0,0.0,3.0,2.0,2.0,1.0,20.5,0.0,1.0,0.0,0.0,3.0,9.0,2.0,39.0,0.17,1.0,5.333333333333333,14.0,2.0,6.555555555555555,11.0,0.0,0.0,0.0,0.0,0.5555555555555556,2.0,0.0
GenericUDFDateFormat.java,16.0,2.0,1.0,3.0,3.0,2.0,1.0,15.5,0.0,1.0,0.0,0.0,0.0,5.0,2.0,29.0,0.37,1.0,4.076923076923077,14.0,1.0,4.076923076923077,11.0,0.0,0.0,0.0,0.0,0.4615384615384615,3.0,0.0
GenericUDFDateSub.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,2.5,50.0,0.6,1.0,1.8333333333333333,2.0,2.0,6.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GenericUDFDecode.java,23.0,3.0,0.0,4.0,4.0,1.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,16.5,0.2,0.0,4.6,10.0,1.0,6.2,15.0,0.0,0.0,0.0,0.0,0.8,2.0,0.0
GenericUDFElt.java,16.0,1.0,0.0,3.0,3.0,2.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,33.0,0.38,2.0,3.333333333333333,5.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
GenericUDFEncode.java,21.0,3.0,0.0,3.0,3.0,1.0,1.0,15.5,0.0,1.0,0.0,0.0,0.0,5.0,2.0,16.5,0.21,0.0,4.4,8.0,1.0,7.2,16.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
GenericUDFEnforceConstraint.java,8.0,1.0,0.0,2.0,2.0,1.0,1.0,10.5,0.0,1.0,0.0,0.0,0.0,2.0,2.0,31.5,0.46,1.0,2.571428571428572,6.0,1.0,3.857142857142857,6.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,0.0
