Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs
TGetInfoReq.java,9.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,11.0,52.0,52.0,0.0,6.0,3.0,6.0,43.0,0.0,41.0,40.0,6.0,43.0,35.0,1.0,2.0,0.0,40.0,106.0,507.0,74.0,395.0,114.0,213.0,44.0,105.0,1.0,180.0,273.0,99.0,189.0,1.0,8.0,8.0,16.0,2.0,3.0,0.0,0.0,0.11,91.0,86.0,101.0,59.0,0.0
TGetInfoResp.java,8.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,11.0,51.0,51.0,0.0,6.0,3.0,6.0,43.0,0.0,41.0,40.0,6.0,43.0,35.0,1.0,2.0,0.0,40.0,113.0,497.0,74.0,397.0,114.0,215.0,32.0,102.0,1.0,182.0,275.0,99.0,191.0,1.0,8.0,8.0,16.0,2.0,3.0,0.0,0.0,0.08,91.0,86.0,101.0,59.0,0.0
TGetOperationStatusReq.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,48.0,48.0,0.0,6.0,3.0,5.0,38.0,0.0,36.0,35.0,4.0,38.0,30.0,1.0,2.0,0.0,35.0,79.0,394.0,64.0,305.0,102.0,147.0,28.0,77.0,1.5,136.0,209.0,89.0,131.0,1.5,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.09,66.0,66.0,71.0,48.0,0.0
TGetResultSetMetadataReq.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,48.0,48.0,0.0,6.0,3.0,5.0,38.0,0.0,36.0,35.0,4.0,38.0,30.0,1.0,2.0,0.0,35.0,79.0,394.0,64.0,305.0,102.0,147.0,28.0,77.0,1.5,136.0,209.0,89.0,131.0,1.5,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.09,66.0,66.0,71.0,48.0,0.0
TGetResultSetMetadataResp.java,9.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,11.0,52.0,52.0,0.0,6.0,3.0,7.0,43.0,0.0,41.0,40.0,6.0,43.0,35.0,1.0,2.0,0.0,40.0,115.0,509.0,73.0,410.0,116.0,224.0,32.0,109.0,2.0,186.0,284.0,102.0,199.0,2.0,8.0,8.0,16.0,2.0,3.0,0.0,0.0,0.08,96.0,91.0,106.0,59.0,0.0
TGetSchemasReq.java,10.0,0.0,9.0,1.0,3.0,2.0,3.0,1.0,11.0,50.0,50.0,0.0,6.0,3.0,8.0,48.0,0.0,46.0,45.0,8.0,48.0,40.0,1.0,2.0,0.0,45.0,142.0,610.0,82.0,501.0,127.0,289.0,36.0,126.0,1.0,226.0,347.0,112.0,256.0,1.0,11.0,11.0,23.0,2.0,3.0,0.0,0.0,0.07,124.0,114.0,139.0,70.0,0.0
TGetSchemasResp.java,9.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,11.0,52.0,52.0,0.0,6.0,3.0,7.0,43.0,0.0,41.0,40.0,6.0,43.0,35.0,1.0,2.0,0.0,40.0,115.0,509.0,73.0,410.0,116.0,224.0,32.0,109.0,2.0,186.0,284.0,102.0,199.0,2.0,8.0,8.0,16.0,2.0,3.0,0.0,0.0,0.08,96.0,91.0,106.0,59.0,0.0
TGetTableTypesReq.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,48.0,48.0,0.0,6.0,3.0,5.0,38.0,0.0,36.0,35.0,4.0,38.0,30.0,1.0,2.0,0.0,35.0,79.0,394.0,64.0,305.0,102.0,147.0,28.0,77.0,1.5,136.0,209.0,89.0,131.0,1.5,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.09,66.0,66.0,71.0,48.0,0.0
TGetTableTypesResp.java,9.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,11.0,52.0,52.0,0.0,6.0,3.0,7.0,43.0,0.0,41.0,40.0,6.0,43.0,35.0,1.0,2.0,0.0,40.0,115.0,509.0,73.0,410.0,116.0,224.0,32.0,109.0,2.0,186.0,284.0,102.0,199.0,2.0,8.0,8.0,16.0,2.0,3.0,0.0,0.0,0.08,96.0,91.0,106.0,59.0,0.0
TGetTablesResp.java,9.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,11.0,52.0,52.0,0.0,6.0,3.0,7.0,43.0,0.0,41.0,40.0,6.0,43.0,35.0,1.0,2.0,0.0,40.0,115.0,509.0,73.0,410.0,116.0,224.0,32.0,109.0,2.0,186.0,284.0,102.0,199.0,2.0,8.0,8.0,16.0,2.0,3.0,0.0,0.0,0.08,96.0,91.0,106.0,59.0,0.0
TGetTypeInfoReq.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,48.0,48.0,0.0,6.0,3.0,5.0,38.0,0.0,36.0,35.0,4.0,38.0,30.0,1.0,2.0,0.0,35.0,80.0,394.0,64.0,305.0,102.0,147.0,28.0,77.0,1.5,136.0,209.0,89.0,131.0,1.5,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.09,66.0,66.0,71.0,48.0,0.0
TGetTypeInfoResp.java,9.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,11.0,52.0,52.0,0.0,6.0,3.0,7.0,43.0,0.0,41.0,40.0,6.0,43.0,35.0,1.0,2.0,0.0,40.0,115.0,509.0,73.0,410.0,116.0,224.0,32.0,109.0,2.0,186.0,284.0,102.0,199.0,2.0,8.0,8.0,16.0,2.0,3.0,0.0,0.0,0.08,96.0,91.0,106.0,59.0,0.0
THandleIdentifier.java,8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,11.0,47.0,47.0,0.0,6.0,3.0,6.0,47.0,0.0,45.0,44.0,6.0,47.0,39.0,1.0,2.0,0.0,44.0,128.0,508.0,78.0,404.0,118.0,215.0,32.0,116.0,1.0,183.0,279.0,103.0,191.0,1.5,8.0,8.0,16.0,2.0,3.0,0.0,0.0,0.08,98.0,93.0,108.0,63.0,0.0
TI16Column.java,8.0,0.0,8.0,0.0,2.0,2.0,2.0,1.0,11.0,56.0,56.0,0.0,6.0,3.0,6.0,48.0,0.0,46.0,45.0,6.0,48.0,40.0,1.0,2.0,0.0,45.0,116.0,548.0,79.0,443.0,124.0,233.0,32.0,121.0,1.0,201.0,305.0,113.0,210.0,2.0,8.0,8.0,16.0,2.0,4.0,0.0,0.0,0.07,104.0,99.0,114.0,64.0,0.0
TI16Value.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,47.0,47.0,0.0,6.0,3.0,7.0,37.0,0.0,35.0,34.0,5.0,37.0,29.0,1.0,2.0,0.0,34.0,83.0,390.0,62.0,302.0,105.0,149.0,29.0,84.0,1.5,140.0,211.0,93.0,131.0,1.5,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.1,64.0,64.0,69.0,47.0,0.0
TI32Column.java,8.0,0.0,8.0,0.0,2.0,2.0,2.0,1.0,11.0,56.0,56.0,0.0,6.0,3.0,6.0,48.0,0.0,46.0,45.0,6.0,48.0,40.0,1.0,2.0,0.0,45.0,116.0,548.0,79.0,443.0,124.0,233.0,32.0,119.0,1.0,201.0,305.0,113.0,210.0,2.0,8.0,8.0,16.0,2.0,4.0,0.0,0.0,0.07,104.0,99.0,114.0,64.0,0.0
TI32Value.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,47.0,47.0,0.0,6.0,3.0,7.0,37.0,0.0,35.0,34.0,5.0,37.0,29.0,1.0,2.0,0.0,34.0,83.0,390.0,62.0,302.0,105.0,149.0,29.0,84.0,1.5,140.0,211.0,93.0,131.0,1.5,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.1,64.0,64.0,69.0,47.0,0.0
TI64Column.java,8.0,0.0,8.0,0.0,2.0,2.0,2.0,1.0,11.0,56.0,56.0,0.0,6.0,3.0,6.0,48.0,0.0,46.0,45.0,6.0,48.0,40.0,1.0,2.0,0.0,45.0,116.0,548.0,79.0,443.0,124.0,233.0,32.0,121.0,1.0,201.0,305.0,113.0,210.0,2.0,8.0,8.0,16.0,2.0,4.0,0.0,0.0,0.07,104.0,99.0,114.0,64.0,0.0
TI64Value.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,47.0,47.0,0.0,6.0,3.0,7.0,37.0,0.0,35.0,34.0,5.0,37.0,29.0,1.0,2.0,0.0,34.0,83.0,390.0,62.0,302.0,105.0,149.0,29.0,84.0,1.5,140.0,211.0,93.0,131.0,1.5,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.1,64.0,64.0,69.0,47.0,0.0
TMapTypeEntry.java,8.0,0.0,7.0,1.0,2.0,2.0,2.0,1.0,11.0,47.0,47.0,0.0,6.0,3.0,8.0,43.0,0.0,41.0,40.0,7.0,43.0,35.0,1.0,2.0,0.0,40.0,109.0,482.0,74.0,381.0,117.0,208.0,33.0,98.0,1.0,186.0,270.0,102.0,177.0,1.0,8.0,8.0,12.0,2.0,3.0,0.0,0.0,0.09,82.0,77.0,86.0,59.0,0.0
TPrimitiveTypeEntry.java,9.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,11.0,53.0,53.0,0.0,6.0,3.0,7.0,43.0,0.0,41.0,40.0,6.0,43.0,35.0,1.0,2.0,0.0,40.0,112.0,516.0,73.0,405.0,116.0,220.0,44.0,111.0,2.0,183.0,280.0,102.0,195.0,2.0,8.0,8.0,16.0,2.0,3.0,0.0,0.0,0.11,95.0,90.0,105.0,59.0,0.0
TRenewDelegationTokenReq.java,8.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,11.0,49.0,49.0,0.0,6.0,3.0,6.0,43.0,0.0,41.0,40.0,6.0,43.0,35.0,1.0,2.0,0.0,40.0,106.0,495.0,74.0,395.0,114.0,213.0,32.0,100.0,1.0,180.0,273.0,99.0,189.0,1.0,8.0,8.0,16.0,2.0,3.0,0.0,0.0,0.08,91.0,86.0,101.0,59.0,0.0
TRenewDelegationTokenResp.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,48.0,48.0,0.0,6.0,3.0,5.0,38.0,0.0,36.0,35.0,4.0,38.0,30.0,1.0,2.0,0.0,35.0,81.0,394.0,64.0,305.0,102.0,147.0,28.0,77.0,1.5,136.0,209.0,89.0,131.0,1.5,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.09,66.0,66.0,71.0,48.0,0.0
TRow.java,8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,22.0,115.0,115.0,0.0,6.0,3.0,5.0,41.0,0.0,39.0,38.0,4.0,41.0,79.0,1.0,2.0,0.0,38.0,243.0,443.0,67.0,351.0,110.0,168.0,28.0,257.0,1.0,157.0,241.0,102.0,153.0,2.0,6.0,6.0,9.0,2.0,4.0,0.0,0.0,0.08,76.0,76.0,81.0,51.0,0.0
TRowSet.java,10.0,0.0,9.0,0.0,3.0,2.0,3.0,1.0,11.0,61.0,61.0,0.0,6.0,3.0,9.0,54.0,0.0,52.0,51.0,9.0,54.0,46.0,1.0,2.0,0.0,51.0,160.0,706.0,89.0,589.0,146.0,333.0,37.0,165.0,1.0,278.0,414.0,140.0,298.0,2.0,11.0,11.0,21.0,2.0,4.0,0.0,0.0,0.06,137.0,127.0,149.0,76.0,0.0
TSessionHandle.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,48.0,48.0,0.0,6.0,3.0,5.0,38.0,0.0,36.0,35.0,4.0,38.0,30.0,1.0,2.0,0.0,35.0,172.0,394.0,64.0,305.0,102.0,147.0,28.0,82.0,1.0,136.0,209.0,89.0,131.0,1.0,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.09,66.0,66.0,71.0,48.0,0.0
TStringColumn.java,8.0,0.0,8.0,0.0,2.0,2.0,2.0,1.0,11.0,55.0,55.0,0.0,6.0,3.0,6.0,48.0,0.0,46.0,45.0,6.0,48.0,40.0,1.0,2.0,0.0,45.0,116.0,548.0,79.0,443.0,124.0,233.0,32.0,121.0,1.0,201.0,305.0,113.0,210.0,2.0,8.0,8.0,16.0,2.0,4.0,0.0,0.0,0.07,104.0,99.0,114.0,64.0,0.0
TStringValue.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,45.0,45.0,0.0,6.0,3.0,6.0,37.0,0.0,35.0,34.0,4.0,37.0,29.0,1.0,2.0,0.0,34.0,92.0,393.0,62.0,306.0,103.0,149.0,28.0,79.0,2.0,135.0,210.0,91.0,132.0,2.0,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.09,68.0,68.0,73.0,47.0,0.0
TStructTypeEntry.java,8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,11.0,58.0,58.0,0.0,6.0,3.0,5.0,40.0,0.0,38.0,37.0,4.0,40.0,32.0,1.0,2.0,0.0,37.0,81.0,452.0,70.0,357.0,115.0,174.0,28.0,96.0,2.0,164.0,247.0,107.0,156.0,2.0,6.0,6.0,9.0,2.0,4.0,0.0,0.0,0.08,74.0,74.0,79.0,50.0,0.0
TTableSchema.java,8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,11.0,54.0,54.0,0.0,6.0,3.0,5.0,41.0,0.0,39.0,38.0,4.0,41.0,33.0,1.0,2.0,0.0,38.0,90.0,443.0,67.0,351.0,110.0,168.0,28.0,96.0,2.0,157.0,241.0,102.0,153.0,2.0,6.0,6.0,9.0,2.0,4.0,0.0,0.0,0.08,76.0,76.0,81.0,51.0,0.0
TTypeDesc.java,8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,11.0,54.0,54.0,0.0,6.0,3.0,5.0,41.0,0.0,39.0,38.0,4.0,41.0,33.0,1.0,2.0,0.0,38.0,87.0,443.0,67.0,351.0,110.0,168.0,28.0,101.0,2.0,157.0,241.0,102.0,153.0,2.0,6.0,6.0,9.0,2.0,4.0,0.0,0.0,0.08,76.0,76.0,81.0,51.0,0.0
TTypeQualifiers.java,8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,11.0,59.0,59.0,0.0,6.0,3.0,5.0,40.0,0.0,38.0,37.0,4.0,40.0,32.0,1.0,2.0,0.0,37.0,96.0,454.0,70.0,359.0,115.0,176.0,28.0,117.0,2.0,166.0,249.0,107.0,159.0,2.0,6.0,6.0,9.0,2.0,4.0,0.0,0.0,0.08,74.0,74.0,79.0,50.0,0.0
TUnionTypeEntry.java,8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,11.0,58.0,58.0,0.0,6.0,3.0,5.0,40.0,0.0,38.0,37.0,4.0,40.0,32.0,1.0,2.0,0.0,37.0,81.0,452.0,70.0,357.0,115.0,174.0,28.0,96.0,2.0,164.0,247.0,107.0,156.0,2.0,6.0,6.0,9.0,2.0,4.0,0.0,0.0,0.08,74.0,74.0,79.0,50.0,0.0
TUserDefinedTypeEntry.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,45.0,45.0,0.0,6.0,3.0,5.0,38.0,0.0,36.0,35.0,4.0,38.0,30.0,1.0,2.0,0.0,35.0,73.0,389.0,64.0,300.0,102.0,143.0,28.0,74.0,1.5,133.0,205.0,89.0,127.0,1.5,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.09,65.0,65.0,70.0,48.0,0.0
Table.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,453.0,3492.0,3492.0,44.0,2.0,6.0,2.0,106.0,0.0,106.0,100.0,7.0,106.0,3825.0,0.0,4.0,1.0,101.0,17364.0,973.0,129.0,716.0,218.0,363.0,130.0,18243.0,1.0,312.0,499.0,211.0,320.0,1.0,10.0,10.0,12.0,4.0,4.0,24.0,17.0,0.18,184.0,184.0,193.0,136.0,0.0
TableStatsRequest.java,10.0,0.0,9.0,0.0,2.0,2.0,3.0,1.0,11.0,53.0,53.0,0.0,6.0,3.0,7.0,51.0,0.0,49.0,48.0,8.0,51.0,43.0,1.0,2.0,0.0,48.0,138.0,640.0,87.0,526.0,134.0,296.0,36.0,126.0,1.0,242.0,364.0,121.0,265.0,2.0,11.0,11.0,23.0,2.0,4.0,0.0,0.0,0.07,125.0,115.0,140.0,73.0,0.0
TableStatsResult.java,8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,11.0,54.0,54.0,0.0,6.0,3.0,5.0,41.0,0.0,39.0,38.0,4.0,41.0,33.0,1.0,2.0,0.0,38.0,84.0,443.0,67.0,351.0,110.0,168.0,28.0,92.0,2.0,157.0,241.0,102.0,153.0,2.0,6.0,6.0,9.0,2.0,4.0,0.0,0.0,0.08,76.0,76.0,81.0,51.0,0.0
Task.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,238.0,2931.0,2931.0,48.0,2.0,0.0,11.0,72.0,0.0,72.0,74.0,27.0,74.0,2981.0,1.0,1.0,5.0,67.0,6578.0,561.0,96.0,381.0,148.0,155.0,85.0,9295.0,1.0,173.0,278.0,147.0,138.0,1.0,5.0,5.0,5.0,3.0,3.0,0.0,0.0,0.22,100.0,100.0,104.0,77.0,1.0
TaskExecutorService.java,17.0,1.0,15.0,1.0,3.0,3.0,4.0,1.0,16.0,125.0,125.0,2.0,7.0,0.0,6.0,33.0,0.0,33.0,33.0,18.0,33.0,61.0,1.0,7.0,1.0,24.0,199.0,738.0,84.0,566.0,154.0,341.0,91.0,259.0,1.0,244.0,360.0,133.0,261.0,1.0,16.0,16.0,17.0,3.0,4.0,0.0,0.0,0.16,105.0,105.0,116.0,39.0,1.0
TestFileSinkOperator.java,9.0,0.0,9.0,0.0,2.0,2.0,2.0,1.0,22.0,159.0,159.0,0.0,14.0,1.0,8.0,84.0,0.0,83.0,84.0,18.0,85.0,91.0,3.0,14.0,0.0,68.0,213.0,900.0,112.0,763.0,288.0,408.0,25.0,252.0,1.0,389.0,542.0,236.0,347.0,1.0,11.0,7.0,11.0,2.0,2.0,38.0,18.5,0.03,151.0,142.0,160.0,109.0,1.0
TestHCatLoader.java,22.0,2.0,19.0,1.0,2.0,2.0,2.0,1.0,17.0,221.0,221.0,0.0,4.0,8.0,14.0,25.0,0.0,25.0,17.0,3.0,25.0,73.0,3.0,7.0,0.0,15.0,338.0,722.0,70.0,591.0,205.0,425.0,76.0,449.0,1.5,418.0,472.0,189.0,345.0,1.5,6.0,6.0,6.0,2.0,3.0,0.0,0.0,0.13,50.0,50.0,51.0,25.0,0.0
TestHCatStorer.java,27.0,2.0,23.0,2.0,3.0,3.0,3.0,1.0,9.0,91.0,91.0,0.0,5.0,2.0,4.0,35.0,0.0,35.0,33.0,1.0,35.0,60.0,1.0,4.0,0.0,30.0,256.0,1099.0,119.0,897.0,279.0,687.0,96.0,427.0,1.5,633.0,724.0,249.0,555.0,1.5,11.0,10.0,11.0,2.0,2.0,0.0,0.0,0.11,92.0,91.0,92.0,38.0,0.0
TestInputOutputFormat.java,18.0,0.0,17.0,1.0,2.0,2.0,2.0,1.0,20.0,239.0,239.0,0.0,14.0,7.0,5.0,97.0,0.0,97.0,90.0,40.0,97.0,103.0,13.0,4.0,0.0,80.0,315.0,2081.0,152.0,1833.0,643.0,1265.0,150.0,588.0,1.0,1090.0,1288.0,531.0,949.0,1.0,12.0,7.0,12.0,2.0,5.0,53.0,53.0,0.08,173.0,163.0,174.0,110.0,1.0
TestJdbcDriver2.java,25.0,2.0,20.0,3.0,2.0,2.0,2.0,1.0,10.0,153.0,153.0,0.0,5.0,3.0,20.0,93.0,0.0,93.0,90.0,5.0,93.0,192.0,0.0,18.0,0.0,75.0,623.0,2599.0,336.0,1943.0,503.0,1513.0,383.0,1368.0,1.0,1286.0,1474.0,413.0,1234.0,1.0,9.0,9.0,9.0,2.0,3.0,0.0,0.0,0.2,177.0,176.0,179.0,97.0,1.0
TestLowLevelCacheImpl.java,15.0,0.0,15.0,0.0,2.0,2.0,2.0,1.0,9.0,58.0,58.0,0.0,6.0,0.0,2.0,35.0,0.0,35.0,35.0,0.0,35.0,35.0,0.0,11.0,0.0,24.0,87.0,520.0,44.0,457.0,161.0,318.0,29.0,150.0,1.0,304.0,374.0,151.0,263.0,1.0,13.0,13.0,13.0,2.0,5.0,0.0,0.0,0.06,70.0,70.0,71.0,43.0,0.0
TestSparkClient.java,13.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,30.0,150.0,150.0,8.0,19.0,0.0,2.0,33.0,0.0,34.0,34.0,2.0,34.0,50.0,3.0,3.0,0.0,28.0,64.0,410.0,70.0,310.0,124.0,173.0,30.0,152.0,1.0,160.0,211.0,111.0,131.0,1.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.1,39.0,39.0,39.0,33.0,0.0
TestVectorGroupByOperator.java,15.0,1.0,14.0,0.0,1.0,1.0,1.0,1.0,23.0,139.0,139.0,4.0,16.0,7.0,1.0,167.0,0.0,169.0,162.0,18.0,169.0,176.0,6.0,12.0,0.0,151.0,406.0,2562.0,328.0,2205.0,689.0,1554.0,31.0,645.0,1.0,668.0,907.0,465.0,593.0,1.0,12.0,12.0,12.0,2.0,3.0,0.0,0.0,0.01,220.0,220.0,220.0,172.0,1.0
TezWork.java,10.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,13.0,154.0,154.0,0.0,3.0,1.0,3.0,30.0,0.0,28.0,29.0,14.0,30.0,86.0,0.0,1.0,0.0,29.0,312.0,417.0,55.0,275.0,95.0,141.0,91.0,355.0,1.0,130.0,201.0,90.0,131.0,1.0,8.0,6.0,8.0,2.0,2.0,11.0,2.5,0.33,62.0,59.0,68.0,30.0,1.0
ThriftCLIService.java,17.0,0.0,15.0,1.0,3.0,3.0,3.0,1.0,14.0,261.0,261.0,5.0,3.0,0.0,4.0,40.0,0.0,41.0,41.0,15.0,41.0,144.0,1.0,8.0,0.0,32.0,549.0,763.0,63.0,630.0,202.0,397.0,70.0,685.0,2.0,311.0,415.0,166.0,307.0,2.0,7.0,7.0,8.0,2.0,3.0,44.0,26.5,0.11,102.0,102.0,109.0,44.0,1.0
ThriftHive.java,7.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,3664.0,19852.0,19852.0,6.0,153.0,56.0,92.0,853.0,0.0,835.0,815.0,75.0,871.0,13513.0,18.0,38.0,20.0,795.0,37901.0,7784.0,1245.0,6199.0,1712.0,3265.0,391.0,39621.0,1.0,2544.0,4144.0,1532.0,2912.0,1.0,8.0,8.0,16.0,3.0,4.0,0.0,0.0,0.06,1433.0,1438.0,1515.0,1011.0,0.0
ThriftHiveMetastore.java,9.0,0.0,9.0,0.0,2.0,2.0,2.0,1.0,3418.0,18678.0,18678.0,6.0,2105.0,788.0,1735.0,14367.0,0.0,14105.0,13841.0,2133.0,14629.0,12271.0,262.0,526.0,264.0,13577.0,36342.0,157725.0,21662.0,130579.0,29636.0,77321.0,7398.0,37790.0,1.0,57000.0,89109.0,26507.0,68711.0,1.0,23.0,23.0,49.0,2.0,4.0,0.0,0.0,0.06,31859.0,29979.0,34908.0,19225.0,1.0
ThriftTestObj.java,10.0,0.0,9.0,1.0,3.0,2.0,3.0,1.0,11.0,57.0,57.0,0.0,6.0,3.0,8.0,51.0,0.0,49.0,48.0,9.0,51.0,43.0,1.0,2.0,0.0,48.0,133.0,655.0,84.0,543.0,138.0,310.0,37.0,141.0,1.0,254.0,380.0,126.0,275.0,1.0,11.0,11.0,21.0,2.0,4.0,0.0,0.0,0.07,128.0,118.0,140.0,73.0,0.0
TreeReaderFactory.java,11.0,0.0,10.0,1.0,2.0,2.0,3.0,1.0,67.0,739.0,739.0,35.0,24.0,5.0,1.0,186.0,0.0,187.0,182.0,56.0,187.0,932.0,110.0,5.0,23.0,49.0,1227.0,2516.0,278.0,2082.0,664.0,1126.0,159.0,974.0,1.0,926.0,1354.0,492.0,922.0,1.0,23.0,10.0,23.0,4.0,5.0,42.0,42.0,0.08,429.0,403.0,470.0,188.0,1.0
TxnAbortedException.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,45.0,45.0,0.0,6.0,3.0,5.0,38.0,0.0,36.0,35.0,4.0,38.0,30.0,1.0,2.0,0.0,35.0,103.0,395.0,63.0,307.0,104.0,148.0,28.0,94.0,1.5,136.0,210.0,91.0,132.0,1.5,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.09,67.0,67.0,72.0,48.0,0.0
TxnOpenException.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,45.0,45.0,0.0,6.0,3.0,5.0,38.0,0.0,36.0,35.0,4.0,38.0,30.0,1.0,2.0,0.0,35.0,74.0,395.0,63.0,307.0,104.0,148.0,28.0,77.0,2.0,136.0,210.0,91.0,132.0,2.0,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.09,67.0,67.0,72.0,48.0,0.0
Type.java,7.0,0.0,5.0,2.0,2.0,1.0,2.0,1.0,388.0,2619.0,2619.0,31.0,1.0,2.0,0.0,29.0,0.0,27.0,27.0,28.0,29.0,2503.0,3.0,0.0,0.0,26.0,12595.0,348.0,32.0,231.0,112.0,79.0,85.0,9968.0,1.0,59.0,101.0,40.0,61.0,1.0,8.0,6.0,8.0,5.0,3.0,0.0,0.0,0.37,52.0,40.0,53.0,33.0,0.0
UDF.java,8.0,0.0,3.0,5.0,1.0,1.0,1.0,1.0,369.0,4227.0,4227.0,280.0,1.0,0.0,0.0,6.0,0.0,6.0,6.0,1.0,6.0,8253.0,0.0,0.0,1.0,5.0,6324.0,117.0,10.0,24.0,11.0,6.0,83.0,7302.0,1.0,9.0,16.0,10.0,6.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,3.46,6.0,6.0,6.0,6.0,0.0
UnknownDBException.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,45.0,45.0,0.0,6.0,3.0,5.0,38.0,0.0,36.0,35.0,4.0,38.0,30.0,1.0,2.0,0.0,35.0,110.0,395.0,63.0,307.0,104.0,148.0,28.0,77.0,2.0,136.0,210.0,91.0,132.0,2.0,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.09,67.0,67.0,72.0,48.0,0.0
UnknownPartitionException.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,45.0,45.0,0.0,6.0,3.0,5.0,38.0,0.0,36.0,35.0,4.0,38.0,30.0,1.0,2.0,0.0,35.0,78.0,395.0,63.0,307.0,104.0,148.0,28.0,77.0,2.0,136.0,210.0,91.0,132.0,2.0,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.09,67.0,67.0,72.0,48.0,0.0
UnknownTableException.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,45.0,45.0,0.0,6.0,3.0,5.0,38.0,0.0,36.0,35.0,4.0,38.0,30.0,1.0,2.0,0.0,35.0,98.0,395.0,63.0,307.0,104.0,148.0,28.0,77.0,2.0,136.0,210.0,91.0,132.0,2.0,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.09,67.0,67.0,72.0,48.0,0.0
