Name,AvgCountLine,AvgCountLineBlank,AvgCountLineComment,AvgCyclomatic,AvgEssential,CountClassBase,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountLine,CountLineBlank,CountLineComment,CountPath,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,Bugs
TestJdbcWithMiniMr.java,16.0,1.0,2.0,2.0,1.0,3.0,0.0,2.0,3.0,6.0,16.0,0.0,2.0,0.0,6.0,0.0,344.0,42.0,57.0,1.0,1.0,6.0,1.0,2.0,36.0,0.23,25.0,1.0
TestJdbcWithSQLAuthUDFBlacklist.java,10.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,102.0,17.0,24.0,2.0,2.0,2.0,1.0,1.0,40.0,0.39,8.0,0.0
TestJdbcWithSQLAuthorization.java,18.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,9.0,0.0,0.0,0.0,3.0,0.0,221.0,32.0,38.0,2.0,2.0,3.0,1.0,1.0,67.0,0.25,16.0,1.0
TestJobHandle.java,15.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,104.0,21.0,16.0,1.0,1.0,1.0,1.0,0.0,19.0,0.24,4.0,0.0
TestJobIDParser.java,7.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,62.0,8.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,4.0,0.0
TestJsonFileDump.java,21.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,4.0,0.0,7.0,2.0,0.0,0.0,139.0,14.0,18.0,2.0,2.0,3.0,1.0,2.0,16.5,0.17,7.0,0.0
TestJsonSerDe.java,36.0,6.0,6.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,1.0,1.0,0.0,346.0,58.0,68.0,1.5,1.5,4.0,2.0,3.0,0.0,0.28,16.0,0.0
TestKryoMessageCodec.java,9.0,1.0,0.0,2.0,1.0,4.0,0.0,3.0,0.0,2.0,18.0,0.0,3.0,3.0,3.0,0.0,232.0,42.0,22.0,1.0,2.0,3.0,1.0,1.0,50.0,0.13,29.0,0.0
TestLazyAccumuloMap.java,29.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,193.0,41.0,23.0,1.0,1.0,1.0,1.0,0.0,0.0,0.18,5.0,0.0
TestLazyAccumuloRow.java,61.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,237.0,48.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0,0.13,3.0,0.0
TestLazyBinaryColumnarSerDe.java,35.0,2.0,2.0,2.0,1.0,5.0,0.0,5.0,0.0,0.0,7.0,0.0,18.0,0.0,0.0,0.0,325.0,31.0,33.0,2.0,2.0,2.0,2.0,1.0,0.0,0.13,12.0,0.0
TestLazyBinaryFast.java,77.0,12.0,5.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,204.0,30.0,26.0,407.5,9.5,15.0,2.0,4.0,0.0,0.18,19.0,0.0
TestLazyHCatRecord.java,9.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,15.0,0.0,4.0,0.0,4.0,0.0,193.0,22.0,18.0,1.0,1.0,2.0,1.0,1.0,67.0,0.12,21.0,0.0
TestLazyPrimitive.java,35.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,471.0,37.0,43.0,2.0,2.0,3.0,2.0,2.0,0.0,0.11,22.0,0.0
TestLazySimpleFast.java,34.0,5.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,256.0,41.0,28.0,1.0,1.0,17.0,2.0,4.0,0.0,0.15,25.0,0.0
TestLazySimpleSerDe.java,25.0,3.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,261.0,33.0,55.0,2.0,2.0,3.0,2.0,2.0,0.0,0.32,14.0,0.0
TestLdapAuthenticationProviderImpl.java,10.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,65.0,8.0,17.0,2.0,2.0,2.0,2.0,1.0,33.0,0.42,5.0,0.0
TestLegacyMetrics.java,18.0,2.0,2.0,1.0,1.0,10.0,0.0,10.0,0.0,3.0,16.0,0.0,0.0,1.0,1.0,0.0,295.0,40.0,42.0,1.0,1.0,5.0,2.0,2.0,0.0,0.19,22.0,0.0
TestLineageInfo.java,16.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,136.0,12.0,31.0,2.0,2.0,3.0,2.0,1.0,0.0,0.33,13.0,0.0
TestListBucketingPrunner.java,11.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,105.0,9.0,48.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,6.0,0.0
TestListColumnVector.java,83.0,5.0,6.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,200.0,17.0,31.0,385.0,6.5,11.0,1.0,2.0,0.0,0.2,13.0,0.0
TestListRequest.java,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,35.0,2.0,21.0,1.0,1.0,1.0,1.0,0.0,33.0,1.75,3.0,0.0
TestListResponse.java,3.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,53.0,4.0,18.0,1.0,1.0,1.0,1.0,0.0,57.0,0.58,7.0,0.0
TestLlapDaemonProtocolClientProxy.java,13.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,7.0,0.0,2.0,1.0,0.0,2.0,144.0,27.0,18.0,1.0,1.0,2.0,2.0,1.0,0.0,0.18,8.0,0.0
TestLlapDaemonProtocolServerImpl.java,34.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,9.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,1.0,0.0
TestLlapTaskCommunicator.java,22.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,100.0,20.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0.27,3.0,0.0
TestLocalCommand.java,9.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,51.0,6.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,0.67,2.0,0.0
TestLocationQueries.java,18.0,2.0,3.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,119.0,15.0,37.0,6.0,4.0,5.0,3.0,4.0,0.0,0.55,11.0,0.0
TestLock.java,8.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,9.0,25.0,0.0,9.0,0.0,1.0,0.0,327.0,48.0,17.0,1.0,1.0,1.0,1.0,0.0,37.0,0.06,25.0,1.0
TestLog4j2Appenders.java,18.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,92.0,13.0,25.0,1.0,1.0,1.0,1.0,0.0,0.0,0.46,3.0,0.0
TestLogDirectoryCleaner.java,9.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,58.0,8.0,18.0,1.5,1.5,2.0,1.0,1.0,50.0,0.56,3.0,0.0
TestLogRequest.java,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,53.0,3.0,18.0,1.0,1.0,1.0,1.0,0.0,63.0,0.56,8.0,0.0
TestLogResponse.java,3.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,59.0,3.0,18.0,1.0,1.0,1.0,1.0,0.0,67.0,0.47,9.0,0.0
TestLogger.java,5.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,37.0,0.0,9.0,0.0,4.0,0.0,256.0,37.0,21.0,1.0,1.0,3.0,2.0,2.0,44.5,0.11,39.0,0.0
TestLongComparison.java,11.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,153.0,37.0,16.0,1.0,1.0,2.0,1.0,1.0,0.0,0.16,12.0,0.0
TestLowLevelLrfuCachePolicy.java,14.0,0.0,1.0,2.0,1.0,6.0,0.0,5.0,2.0,1.0,20.0,0.0,3.0,0.0,7.0,0.0,354.0,22.0,36.0,1.0,1.0,9.0,2.0,3.0,0.0,0.12,44.0,0.0
TestMTQueries.java,12.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,53.0,6.0,21.0,4.0,3.0,3.0,3.0,1.0,0.0,0.81,5.0,0.0
TestMacroSemanticAnalyzer.java,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,20.0,0.0,4.0,0.0,2.0,0.0,135.0,7.0,17.0,1.0,1.0,2.0,1.0,1.0,88.0,0.15,21.0,0.0
TestMapColumnVector.java,95.0,5.0,6.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,224.0,17.0,31.0,385.0,6.5,11.0,1.0,2.0,0.0,0.18,13.0,0.0
TestMapJoinEqualityTableContainer.java,13.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,65.0,5.0,17.0,1.5,1.5,2.0,1.0,1.0,0.0,0.4,3.0,0.0
TestMapJoinKey.java,9.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,45.0,4.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0.71,2.0,0.0
TestMapJoinMemoryExhaustionHandler.java,7.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,47.0,5.0,17.0,1.5,1.5,2.0,1.0,1.0,0.0,0.68,3.0,0.0
TestMapJoinRowContainer.java,12.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,6.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0.85,1.0,0.0
TestMapJoinTableContainer.java,14.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,7.0,0.0,0.0,0.0,88.0,7.0,17.0,1.0,1.0,1.0,1.0,0.0,14.0,0.27,3.0,0.0
TestMapredParquetInputFormat.java,6.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,6.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.72,2.0,0.0
TestMapredParquetOutputFormat.java,13.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,104.0,15.0,13.0,1.0,1.0,2.0,3.0,1.0,0.0,0.17,8.0,0.0
TestMarkPartition.java,19.0,1.0,0.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,107.0,13.0,17.0,1.0,1.0,4.0,3.0,1.0,0.0,0.22,6.0,0.0
TestMarkPartitionRemote.java,8.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,55.0,7.0,18.0,1.5,1.5,2.0,3.0,1.0,0.0,0.58,4.0,1.0
TestMemoryManager.java,10.0,0.0,0.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,8.0,0.0,2.0,1.0,1.0,0.0,133.0,12.0,21.0,1.0,1.0,4.0,2.0,1.0,0.0,0.21,11.0,0.0
TestMetaStoreAuthorization.java,20.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,126.0,16.0,18.0,1.0,1.0,6.0,2.0,2.0,38.0,0.19,9.0,0.0
TestMetaStoreConnectionUrlHook.java,8.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,62.0,9.0,24.0,1.0,1.0,1.0,2.0,0.0,67.0,0.83,3.0,0.0
TestMetaStoreEndFunctionListener.java,33.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,142.0,15.0,25.0,1.0,1.0,5.0,2.0,1.0,44.0,0.24,7.0,0.0
TestMetaStoreEventListener.java,17.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,21.0,0.0,3.0,0.0,18.0,2.0,459.0,84.0,28.0,1.0,1.0,2.0,2.0,1.0,61.5,0.08,22.0,0.0
TestMetaStoreEventListenerOnlyOnCommit.java,31.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,104.0,20.0,21.0,1.0,1.0,1.0,2.0,0.0,33.0,0.33,2.0,0.0
TestMetaStoreInitListener.java,9.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,69.0,9.0,24.0,1.0,1.0,1.0,2.0,0.0,67.0,0.65,3.0,0.0
TestMetaStoreListenersError.java,8.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,84.0,12.0,21.0,2.0,2.0,2.0,2.0,1.0,0.0,0.41,7.0,0.0
TestMetaStoreMetrics.java,27.0,5.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,141.0,23.0,26.0,1.0,1.0,1.0,1.0,0.0,33.0,0.28,3.0,1.0
TestMetaStorePartitionHelper.java,8.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,11.0,6.0,0.0,7.0,0.0,0.0,0.0,129.0,21.0,17.0,1.0,1.0,1.0,1.0,0.0,62.0,0.19,6.0,0.0
TestMetaStoreUtils.java,15.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,62.0,11.0,17.0,1.0,1.0,1.0,2.0,0.0,0.0,0.5,2.0,0.0
TestMetastoreAuthorizationProvider.java,12.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,21.0,0.0,4.0,0.0,2.0,18.0,353.0,70.0,42.0,1.0,1.0,5.0,2.0,1.0,82.0,0.17,25.0,0.0
TestMetastoreExpr.java,10.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,18.0,0.0,2.0,0.0,6.0,2.0,262.0,32.0,28.0,1.0,1.0,4.0,2.0,2.0,51.0,0.14,28.0,1.0
TestMetastoreVersion.java,13.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,11.0,0.0,4.0,0.0,2.0,2.0,200.0,22.0,44.0,1.0,1.0,2.0,2.0,1.0,64.0,0.33,15.0,0.0
TestMetricsCollection.java,14.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,171.0,32.0,21.0,2.0,2.0,4.0,1.0,3.0,0.0,0.18,16.0,0.0
TestMiniHS2.java,13.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,96.0,18.0,25.0,1.0,1.0,1.0,1.0,0.0,50.0,0.47,4.0,0.0
TestMiniHiveKdc.java,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,74.0,14.0,17.0,1.0,1.0,1.0,1.0,0.0,67.0,0.4,5.0,0.0
TestMsgBusConnection.java,23.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,122.0,13.0,25.0,1.0,1.0,3.0,2.0,1.0,33.0,0.28,5.0,0.0
TestMultiAuthorizationPreEventListener.java,15.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,114.0,24.0,27.0,1.0,1.0,1.0,1.0,0.0,58.0,0.42,4.0,0.0
TestMultiOutputFormat.java,14.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,3.0,6.0,18.0,0.0,4.0,0.0,3.0,3.0,339.0,48.0,38.0,1.0,1.0,2.0,2.0,1.0,0.0,0.15,24.0,0.0
TestMultiSessionsHS2WithLocalClusterSpark.java,9.0,0.0,1.0,1.0,1.0,5.0,0.0,4.0,4.0,7.0,20.0,0.0,3.0,0.0,11.0,0.0,250.0,28.0,32.0,1.0,1.0,3.0,2.0,1.0,0.0,0.17,25.0,1.0
TestMurmur3.java,20.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,224.0,20.0,24.0,2.0,2.0,2.0,1.0,1.0,0.0,0.13,15.0,0.0
TestMutatorClient.java,14.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0,8.0,0.0,9.0,0.0,0.0,0.0,193.0,29.0,17.0,1.0,1.0,2.0,1.0,1.0,63.0,0.12,11.0,0.0
TestMutatorCoordinator.java,12.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,14.0,0.0,10.0,0.0,0.0,0.0,261.0,48.0,24.0,1.0,1.0,1.0,1.0,0.0,56.0,0.12,14.0,1.0
TestMutatorImpl.java,6.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,7.0,0.0,6.0,0.0,0.0,0.0,116.0,16.0,17.0,1.0,1.0,1.0,1.0,0.0,55.0,0.2,7.0,0.0
TestNegativePartitionPrunerCompactExpr.java,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0,1.67,1.0,0.0
TestNoSaslAuth.java,8.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,102.0,13.0,24.0,1.0,1.0,2.0,1.0,1.0,30.0,0.37,8.0,0.0
TestNoopCommand.java,13.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,18.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0
TestNotificationListener.java,44.0,2.0,4.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,249.0,20.0,32.0,1.0,1.0,11.0,2.0,2.0,50.0,0.15,14.0,0.0
TestObjectInspectorConverters.java,117.0,16.0,7.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,282.0,38.0,35.0,1.5,1.5,2.0,2.0,1.0,0.0,0.17,3.0,0.0
TestObjectInspectorUtils.java,40.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,159.0,17.0,27.0,1.0,1.0,4.0,2.0,2.0,0.0,0.23,6.0,0.0
TestObjectStore.java,16.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,9.0,12.0,0.0,1.0,0.0,0.0,0.0,263.0,31.0,32.0,1.0,1.0,7.0,1.0,4.0,12.5,0.16,18.0,0.0
TestOpenCSVSerde.java,11.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,82.0,17.0,17.0,1.0,1.0,1.0,1.0,0.0,13.0,0.35,4.0,0.0
TestOperation2Privilege.java,16.0,0.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,6.0,24.0,3.0,3.0,3.0,1.0,2.0,0.0,1.14,3.0,0.0
TestOperationLoggingAPIWithMr.java,24.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,168.0,16.0,33.0,1.0,2.0,5.0,2.0,2.0,0.0,0.28,12.0,0.0
TestOperationLoggingAPIWithTez.java,36.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,4.0,23.0,1.0,1.0,1.0,2.0,0.0,0.0,0.53,1.0,0.0
TestOperationLoggingLayout.java,15.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,6.0,0.0,5.0,0.0,1.0,0.0,151.0,17.0,38.0,1.0,1.0,3.0,1.0,1.0,63.0,0.4,8.0,0.0
TestOperators.java,35.0,4.0,4.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,1.0,437.0,55.0,63.0,2.0,2.0,5.0,2.0,2.0,39.0,0.19,21.0,1.0
TestOptionsProcessor.java,24.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,80.0,11.0,28.0,1.0,1.0,1.0,1.0,0.0,0.0,0.68,2.0,0.0
TestOrcMetadataCache.java,5.0,0.0,0.0,1.0,1.0,5.0,0.0,3.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,116.0,18.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0.21,14.0,1.0
TestOrcNullOptimization.java,54.0,5.0,3.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,400.0,46.0,37.0,6.0,3.5,4.0,1.0,1.0,0.0,0.12,14.0,0.0
TestOrcRecordUpdater.java,37.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,3.0,2.0,0.0,0.0,282.0,25.0,26.0,1.0,1.0,1.0,1.0,0.0,12.5,0.11,6.0,1.0
TestOrcSplitElimination.java,55.0,6.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,10.0,1.0,1.0,0.0,410.0,51.0,34.0,1.0,1.0,7.0,1.0,2.0,22.0,0.1,12.0,1.0
TestOrcStruct.java,31.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,133.0,9.0,17.0,1.0,1.0,2.0,1.0,1.0,0.0,0.16,4.0,0.0
TestOrcTimezone1.java,20.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,0.0,7.0,0.0,0.0,0.0,194.0,19.0,39.0,1.0,1.0,3.0,1.0,1.0,67.0,0.27,8.0,0.0
TestOrcTimezone2.java,15.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,7.0,0.0,0.0,0.0,142.0,13.0,20.0,1.5,1.5,3.0,1.0,1.0,68.0,0.18,8.0,0.0
TestOrcWideTable.java,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,64.0,11.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0.47,6.0,1.0
TestPTFRowContainer.java,13.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,7.0,0.0,0.0,0.0,3.0,0.0,150.0,21.0,21.0,1.0,1.0,7.0,1.0,2.0,64.0,0.19,13.0,0.0
TestParquetByteInspector.java,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,73.0,11.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0.38,7.0,0.0
TestParquetFilterPredicate.java,20.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,72.0,9.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0,0.41,2.0,1.0
TestParquetHiveArrayInspector.java,9.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,79.0,15.0,13.0,1.0,1.0,2.0,2.0,1.0,0.0,0.25,6.0,0.0
TestParquetRecordReaderWrapper.java,25.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,173.0,16.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.15,5.0,1.0
TestParquetRowGroupFilter.java,17.0,2.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,157.0,24.0,21.0,1.5,1.5,2.0,2.0,1.0,36.5,0.19,9.0,1.0
TestParquetSerDe.java,24.0,3.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,138.0,22.0,21.0,3.0,2.5,7.0,2.0,3.0,0.0,0.22,13.0,0.0
TestParquetShortInspector.java,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,75.0,11.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0.36,7.0,0.0
TestParquetTimestampUtils.java,28.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,263.0,40.0,34.0,1.0,1.0,1.0,2.0,0.0,0.0,0.18,8.0,0.0
TestParser.java,26.0,1.0,2.0,5.0,1.0,3.0,0.0,2.0,1.0,1.0,9.0,0.0,4.0,0.0,5.0,0.0,291.0,17.0,33.0,1.0,1.0,11.0,2.0,5.0,50.0,0.14,41.0,0.0
TestPartitionKeySampler.java,17.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,70.0,11.0,25.0,1.5,1.5,2.0,2.0,1.0,0.0,0.64,3.0,0.0
TestPartitionNameWhitelistValidation.java,8.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,11.0,0.0,3.0,0.0,4.0,1.0,146.0,37.0,23.0,1.0,1.0,2.0,2.0,1.0,88.0,0.26,12.0,0.0
TestPassProperties.java,19.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,145.0,18.0,19.0,1.5,1.5,2.0,2.0,1.0,29.0,0.17,6.0,0.0
