Name,AvgCountLine,AvgCountLineBlank,AvgCountLineComment,AvgCyclomatic,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclMethodDefault,CountDeclMethodPrivate,MaxCyclomatic,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,"CountPathMean-divided-by-1,000,000","CountPathMax-divided-by-1,000,000",MaxNestingMin,MaxNestingMean,MaxNestingMax,Bugs
LongScalarEqualLongColumn.java,24.0,3.0,3.0,4.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,16.0,2.0,10.0,0.29,0.0,4.75,14.0,2.0,5.0,7.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0
LongScalarGreaterEqualLongColumn.java,24.0,3.0,3.0,4.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,16.0,2.0,10.0,0.31,0.0,4.75,14.0,2.0,5.0,7.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0
LongScalarGreaterLongColumn.java,24.0,3.0,3.0,4.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,16.0,2.0,10.0,0.31,0.0,4.75,14.0,2.0,5.0,7.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0
LongScalarLessEqualLongColumn.java,24.0,3.0,3.0,4.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,16.0,2.0,10.0,0.32,0.0,4.75,14.0,2.0,5.0,7.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0
LongScalarLessLongColumn.java,24.0,3.0,3.0,4.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,16.0,2.0,10.0,0.31,0.0,4.8,14.0,2.0,6.4,12.0,1.0,0.0,0.0,0.0,0.8,4.0,0.0
LongScalarNotEqualLongColumn.java,24.0,3.0,3.0,4.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,16.0,2.0,10.0,0.31,0.0,4.75,14.0,2.0,5.0,7.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0
LongToStringUnaryUDF.java,24.0,3.0,2.0,4.0,1.0,1.0,14.0,3.0,1.0,0.0,0.0,17.0,2.0,20.0,0.31,1.0,4.5,13.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
LongUDF.java,6.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.11,1.0,4.0,7.0,2.0,9.0,16.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
LoopingByteArrayInputStream.java,4.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0,2.0,43.0,0.52,0.0,1.5454545454545454,11.0,1.0,2.636363636363636,3.0,1.0,0.0,0.0,0.0,0.0909090909090909,1.0,0.0
LowLevelCache.java,0.0,0.0,0.0,0.0,0.0,1.588235294117647,10.882352941176473,0.0,2.0,3.0,0.0,0.0,1.588235294117647,23.94117647058824,2.47,0.0,3.943548387096774,24.0,0.0,3.806451612903226,22.0,0.0,0.0,0.0,0.0,0.9435483870967742,8.0,0.0
LowLevelCacheCounters.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.13,0.0,1.4,4.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LowLevelCacheImpl.java,20.0,0.0,2.0,4.0,2.0,1.5625,10.9375,0.0,3.0,1.0,5.0,18.0,1.625,22.3125,0.15,0.0,4.137254901960785,24.0,0.0,4.323529411764706,22.0,1.0,0.0,0.0,0.0,1.0588235294117647,8.0,0.0
LowLevelCacheMemoryManager.java,14.0,0.0,1.0,4.0,3.0,2.0,10.0,0.0,1.0,0.0,0.0,12.0,1.0,50.0,0.21,1.0,4.285714285714286,15.0,1.0,3.7142857142857135,11.0,1.0,0.0,0.0,0.0,1.2857142857142858,4.0,0.0
LowLevelCachePolicy.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.55,2.0,3.571428571428572,6.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LowLevelFifoCachePolicy.java,8.0,0.0,0.0,2.0,1.0,2.0,13.0,0.0,1.0,0.0,1.0,4.0,1.0,68.0,0.19,0.0,2.3,7.0,0.0,3.7,11.0,1.0,0.0,0.0,0.0,0.7,3.0,0.0
LowLevelLrfuCachePolicy.java,18.0,0.0,2.0,4.0,2.0,1.3333333333333333,9.166666666666666,0.0,1.0,0.0,16.0,11.0,1.3333333333333333,13.5,0.2,0.0,5.217391304347826,17.0,1.0,6.130434782608695,28.0,1.0,0.0,0.0,0.0,1.2608695652173914,4.0,0.0
MCatalog.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,63.0,0.55,2.0,2.857142857142857,6.0,1.0,2.2857142857142856,10.0,1.0,0.0,0.0,0.0,0.1428571428571428,1.0,0.0
MColumnDescriptor.java,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,25.0,1.93,1.0,6.666666666666667,16.0,1.0,1.3333333333333333,2.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
MConstraint.java,4.0,0.0,0.0,1.0,1.0,1.5,3.0,0.0,2.0,0.0,0.0,2.0,1.0,63.0,0.13,0.0,2.5172413793103448,8.0,1.0,1.103448275862069,3.0,1.0,0.0,0.0,0.0,0.0344827586206896,1.0,0.0
MCreationMetadata.java,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,79.0,0.4,1.0,2.230769230769231,5.0,1.0,1.8461538461538465,12.0,1.0,0.0,0.0,0.0,0.0769230769230769,1.0,0.0
MDBPrivilege.java,4.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,85.0,0.35,1.0,2.4444444444444446,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MDatabase.java,6.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,4.0,1.0,61.5,0.76,1.0,4.7,19.0,1.0,2.45,16.0,1.0,0.0,0.0,0.0,0.4,5.0,0.0
MDelegationToken.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,0.77,1.0,1.5,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MFieldSchema.java,6.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,63.0,1.53,1.0,3.0,6.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.2857142857142857,2.0,0.0
MFunction.java,4.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,89.0,0.21,2.0,3.2222222222222223,8.0,1.0,2.5,19.0,1.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.0
MGlobalPrivilege.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,83.0,0.36,1.0,2.5625,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MISchema.java,4.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,82.0,0.24,1.0,2.4444444444444446,11.0,1.0,2.388888888888889,18.0,1.0,0.0,0.0,0.0,0.1111111111111111,2.0,0.0
MIndex.java,7.0,0.0,3.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,85.0,1.04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MMasterKey.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,43.0,0.63,1.0,1.25,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MMetastoreDBProperties.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,63.0,0.57,1.0,1.5,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MNotificationLog.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,85.0,0.26,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MNotificationNextId.java,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,0.94,1.0,1.3333333333333333,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MOrder.java,6.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,1.57,1.0,1.6,2.0,1.0,2.2,7.0,1.0,0.0,0.0,0.0,0.4,2.0,0.0
MPartition.java,7.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,82.8,1.06,1.0,3.299145299145299,13.0,1.0,2.871794871794872,104.0,1.0,0.0,0.0,0.0,0.1367521367521367,4.0,0.0
MPartitionColumnPrivilege.java,5.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,86.0,0.52,1.0,2.4,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MPartitionColumnStatistics.java,3.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,93.0,0.14,1.0,3.230769230769231,10.0,1.0,4.173076923076923,104.0,1.0,0.0,0.0,0.0,0.1153846153846153,3.0,0.0
MPartitionEvent.java,5.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,69.0,0.83,1.0,1.5714285714285714,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MPartitionPrivilege.java,4.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,85.0,0.43,1.0,2.4444444444444446,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MPrincipalDesc.java,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,38.0,0.55,1.0,1.5,3.0,1.0,1.3333333333333333,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MResourceUri.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,50.0,0.71,1.0,1.6,2.0,1.0,2.2,7.0,1.0,0.0,0.0,0.0,0.4,2.0,0.0
MRole.java,5.0,0.0,2.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,1.0,1.0,72.0,1.03,1.0,3.130434782608696,10.0,1.0,2.391304347826087,15.0,1.0,0.0,0.0,0.0,0.1304347826086956,1.0,0.0
MRoleMap.java,4.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,81.0,0.45,1.0,2.2857142857142856,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MRuntimeStat.java,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,33.0,0.85,1.0,3.4,6.0,1.0,4.6,9.0,1.0,0.0,0.0,0.0,0.4,2.0,0.0
MSchemaVersion.java,4.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,86.0,0.19,1.0,2.4782608695652173,10.0,1.0,3.347826086956522,27.0,1.0,0.0,0.0,0.0,0.2608695652173913,3.0,0.0
MSerDeInfo.java,5.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,80.0,0.7,1.0,2.375,5.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.1875,2.0,0.0
MStorageDescriptor.java,7.0,0.0,3.0,1.0,1.0,1.0,3.5,0.0,1.0,0.0,0.0,1.0,1.0,73.5,0.91,1.0,3.0,14.0,1.0,2.236842105263158,20.0,1.0,0.0,0.0,0.0,0.2368421052631578,5.0,0.0
MStringList.java,6.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.06,1.0,1.8,3.0,1.0,2.6,6.0,1.0,0.0,0.0,0.0,0.8,2.0,0.0
MTable.java,7.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,80.8,0.94,1.0,4.129032258064516,20.0,1.0,2.870967741935484,103.0,1.0,0.0,0.0,0.0,0.1209677419354838,3.0,0.0
MTableColumnPrivilege.java,5.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,86.0,0.51,1.0,3.6,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MTableColumnStatistics.java,3.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,93.0,0.14,1.0,3.16,8.0,1.0,4.14,103.0,1.0,0.0,0.0,0.0,0.12,3.0,0.0
MTablePrivilege.java,4.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,85.0,0.43,1.0,3.611111111111111,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MType.java,6.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,70.0,1.38,1.0,1.5555555555555556,2.0,1.0,2.111111111111111,11.0,1.0,0.0,0.0,0.0,0.2222222222222222,2.0,0.0
MVersionTable.java,5.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,50.0,1.32,2.0,2.25,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MWMMapping.java,3.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,73.0,0.33,1.0,1.9,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MWMPool.java,3.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,80.0,0.31,1.0,3.333333333333333,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MWMResourcePlan.java,3.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,85.0,0.31,2.0,5.0,17.0,1.0,2.294117647058824,13.0,1.0,0.0,0.0,0.0,0.1176470588235294,1.0,0.0
MWMTrigger.java,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,77.0,0.33,1.0,2.3076923076923075,4.0,1.0,1.7692307692307692,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MacroSemanticAnalyzer.java,20.0,1.0,1.0,3.0,1.0,1.3333333333333333,22.0,0.0,2.0,0.0,3.0,8.0,1.3333333333333333,29.666666666666668,0.22,0.0,3.12,18.0,1.0,4.16,25.0,1.0,0.0,0.0,0.0,0.24,2.0,0.0
Main.java,12.0,1.0,2.0,2.0,1.0,1.3333333333333333,18.33333333333333,0.0,3.0,4.0,3.0,4.0,1.0,35.666666666666664,0.3,0.0,4.333333333333333,22.0,0.0,4.375,22.0,1.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0
ManyMiniCluster.java,11.0,1.0,1.0,2.0,1.0,1.0,14.5,0.0,2.0,0.0,7.0,10.0,1.0,87.0,0.19,1.0,3.636363636363636,13.0,1.0,4.181818181818182,17.0,1.0,0.0,0.0,0.0,0.5909090909090909,3.0,0.0
MapAggrMemErrorHeuristic.java,10.0,1.0,0.0,2.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,3.0,2.0,33.0,0.75,1.0,2.333333333333333,3.0,3.0,10.666666666666666,19.0,1.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0
MapBackedStatsSource.java,5.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,2.0,1.0,33.0,0.68,1.0,1.6666666666666667,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
MapBuilder.java,4.0,0.0,0.0,1.0,1.0,1.0,8.8,0.0,1.0,0.0,1.0,2.0,1.8,30.8,0.58,0.0,4.428571428571429,14.0,1.0,3.857142857142857,10.0,1.0,0.0,0.0,0.0,0.3809523809523809,2.0,0.0
MapColumnVector.java,15.0,0.0,4.0,2.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,6.0,2.0,11.0,0.57,0.0,6.333333333333333,12.0,0.0,6.222222222222222,21.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0
MapEqualComparer.java,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,6.785714285714286,0.0,1.0,0.0,0.0,0.0,1.2142857142857142,0.0,4.0,1.0,4.0,5.0,1.0,8.647058823529411,15.0,0.0,0.0,0.0,0.0,0.4117647058823529,3.0,0.0
MapInput.java,7.0,0.0,0.0,1.0,1.0,2.0,7.5,0.0,2.0,0.0,0.0,2.0,1.0,27.0,0.25,1.0,2.25,6.0,1.0,4.75,18.0,1.0,0.0,0.0,0.0,0.375,1.0,0.0
MapJoinBytesTableContainer.java,9.0,0.0,0.0,2.0,1.0,2.5,20.83333333333333,0.0,7.0,2.0,4.0,9.0,1.0,63.5,0.12,0.0,2.984126984126984,12.0,0.0,3.6507936507936503,17.0,0.0,0.0,0.0,0.0,0.4761904761904761,2.0,0.0
MapJoinCounterHook.java,49.0,3.0,1.0,9.0,1.0,2.0,10.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.33,8.0,8.0,8.0,9.0,9.0,9.0,9.0,0.0,0.0,2.0,2.0,2.0,0.0
MapJoinDesc.java,7.0,0.0,1.0,1.0,1.0,1.25,14.5,0.5,3.0,0.0,2.0,4.0,2.25,62.25,0.17,0.0,4.819047619047619,40.0,1.0,2.9714285714285715,55.0,1.0,0.0,0.0,0.0,0.2666666666666666,4.0,0.0
MapJoinEagerRowContainer.java,6.0,0.0,0.0,1.0,1.0,2.0,9.5,0.0,2.0,0.0,1.0,4.0,1.5,35.5,0.2,0.0,2.333333333333333,6.0,1.0,2.7777777777777777,10.0,1.0,0.0,0.0,0.0,0.3888888888888889,2.0,0.0
MapJoinFactory.java,23.0,1.0,5.0,2.0,1.0,1.5,16.0,0.0,2.0,0.0,3.0,10.0,1.0,0.0,0.63,1.0,3.333333333333333,5.0,1.0,9.5,22.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0
MapJoinKey.java,11.0,0.0,2.0,3.0,2.0,1.0,17.333333333333332,0.3333333333333333,1.0,0.0,0.0,5.0,1.3333333333333333,6.666666666666667,0.28,0.0,4.178571428571429,13.0,0.0,3.0357142857142856,11.0,0.0,0.0,0.0,0.0,0.6428571428571429,3.0,0.0
MapJoinKeyObject.java,7.0,0.0,0.0,2.0,1.0,1.0,18.0,0.0,1.0,0.0,0.0,5.0,2.0,20.0,0.14,1.0,3.692307692307693,7.0,1.0,2.1538461538461537,4.0,1.0,0.0,0.0,0.0,0.7692307692307693,3.0,0.0
MapJoinMemoryExhaustionError.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MapJoinMemoryExhaustionHandler.java,13.0,0.0,5.0,2.0,1.0,1.0,9.0,0.0,1.0,0.0,1.0,2.0,1.0,25.0,0.96,0.0,3.2,9.0,2.0,3.6,6.0,1.0,0.0,0.0,0.0,0.6,1.0,0.0
MapJoinMultiKeyBench.java,4.0,0.0,0.0,1.0,1.0,1.0,4.2727272727272725,0.9090909090909092,21.0,0.0,0.0,1.0,2.909090909090909,0.0,0.24,0.0,3.0,26.0,1.0,1.2727272727272727,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MapJoinMultiKeyBenchBase.java,37.0,9.0,1.0,1.0,1.0,1.0,9.0,20.0,1.0,0.0,0.0,1.0,2.0,0.0,0.47,26.0,26.0,26.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MapJoinObjectSerDeContext.java,5.0,0.0,1.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,0.7,3.0,6.5,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MapJoinOneLongKeyBench.java,4.0,0.0,0.0,1.0,1.0,1.0,4.2727272727272725,0.9090909090909092,21.0,0.0,0.0,1.0,2.909090909090909,0.0,0.24,0.0,3.0,26.0,1.0,1.2727272727272727,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MapJoinOneLongKeyBenchBase.java,35.0,9.0,1.0,1.0,1.0,1.0,9.0,20.0,1.0,0.0,0.0,1.0,2.0,0.0,0.5,26.0,26.0,26.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MapJoinOneStringKeyBench.java,4.0,0.0,0.0,1.0,1.0,1.0,4.2727272727272725,0.9090909090909092,21.0,0.0,0.0,1.0,2.909090909090909,0.0,0.24,0.0,3.0,26.0,1.0,1.2727272727272727,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MapJoinOneStringKeyBenchBase.java,35.0,9.0,1.0,1.0,1.0,1.0,9.0,20.0,1.0,0.0,0.0,1.0,2.0,0.0,0.5,26.0,26.0,26.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MapJoinOperator.java,21.0,1.0,3.0,4.0,2.0,1.5294117647058822,18.0,0.3529411764705882,1.0,0.0,5.0,22.0,2.823529411764706,44.76470588235294,0.24,0.0,5.526315789473684,43.0,1.0,5.932330827067669,33.0,0.0,0.0,0.0,0.0,1.0526315789473684,7.0,0.0
MapJoinPersistableTableContainer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.7,2.0,3.4,6.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MapJoinProcessor.java,25.0,2.0,5.0,3.0,2.0,1.7777777777777777,20.77777777777778,0.1111111111111111,6.0,0.0,10.0,21.0,1.3333333333333333,7.444444444444445,0.33,0.0,4.125,14.0,1.0,9.354166666666666,55.0,1.0,0.0,0.0,0.0,1.25,5.0,0.0
MapJoinResolver.java,12.0,0.0,2.0,2.0,1.0,2.0,23.4,0.0,3.0,0.0,2.0,13.0,1.0,47.8,0.26,1.0,3.037037037037037,10.0,1.0,7.296296296296297,49.0,1.0,0.0,0.0,0.0,1.2962962962962965,6.0,0.0
MapJoinRowContainer.java,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.31,0.0,2.6,5.0,0.0,2.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MapJoinTableContainer.java,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,20.33333333333333,0.3333333333333333,2.0,15.0,0.0,0.0,1.0,27.0,1.75,1.0,3.810810810810811,10.0,0.0,4.54054054054054,23.0,0.0,0.0,0.0,0.0,0.5675675675675675,7.0,0.0
MapJoinTableContainerDirectAccess.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.43,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MapJoinTableContainerSerDe.java,23.0,1.0,2.0,4.0,2.0,1.0,35.0,0.0,1.0,0.0,4.0,14.0,1.0,42.0,0.15,2.0,6.166666666666667,10.0,1.0,9.25,23.0,1.0,0.0,0.0,0.0,1.75,7.0,1.0
MapJoinTestConfig.java,42.0,6.0,2.0,5.0,1.0,1.0,77.0,0.0,2.0,0.0,3.0,20.0,1.0,0.0,0.07,3.0,11.25,27.0,2.0,13.916666666666666,32.0,1.0,0.0,0.0,0.0,1.4166666666666667,5.0,0.0
MapJoinTestData.java,18.0,2.0,2.0,3.0,1.0,1.0,26.0,0.0,1.0,0.0,5.0,8.0,1.0,83.0,0.23,3.0,5.6,9.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
MapJoinTestDescription.java,10.0,1.0,0.0,2.0,1.0,1.0,7.5,0.0,3.0,0.0,1.0,7.0,1.5,63.5,0.13,1.0,3.3,17.0,1.0,3.3,21.0,1.0,0.0,0.0,0.0,0.2,1.0,0.0
MapObjectInspector.java,0.0,0.0,0.0,0.0,0.0,2.0,6.4,0.4,1.0,5.0,0.0,0.0,1.4,50.2,3.15,0.0,5.709090909090909,50.0,1.0,2.0545454545454547,16.0,0.0,0.0,0.0,0.0,0.3272727272727272,2.0,0.0
MapOperator.java,20.0,1.0,2.0,4.0,2.0,1.25,23.375,0.625,2.0,1.0,8.0,19.0,2.0,62.0,0.14,0.0,4.1866666666666665,20.0,0.0,6.8533333333333335,44.0,0.0,0.0,0.0,0.0,0.96,6.0,0.0
MapRecordProcessor.java,34.0,3.0,4.0,5.0,2.0,1.0,18.5,0.0,4.0,3.0,5.0,26.0,2.25,18.5,0.18,0.0,5.916666666666667,27.0,2.0,12.166666666666666,70.0,1.0,0.0,0.0,0.0,1.5833333333333333,6.0,0.0
MapRecordSource.java,15.0,0.0,1.0,3.0,2.0,2.0,17.0,0.0,1.0,1.0,2.0,5.0,1.0,60.0,0.31,1.0,5.0,10.0,1.0,6.5,14.0,1.0,0.0,0.0,0.0,1.5,3.0,0.0
MapRedStats.java,6.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,8.0,1.0,73.0,0.27,1.0,1.8125,5.0,1.0,1.375,5.0,1.0,0.0,0.0,0.0,0.1875,2.0,0.0
MapRedTask.java,35.0,4.0,5.0,5.0,1.0,1.5,22.5,0.0,1.0,1.0,1.0,28.0,2.0,41.0,0.25,0.0,4.666666666666667,28.0,1.0,10.444444444444445,87.0,1.0,0.0,0.0,0.0,0.9444444444444444,4.0,0.0
MapReduceCompiler.java,24.0,2.0,2.0,4.0,2.0,1.0,31.0,0.0,2.0,0.0,4.0,9.0,2.0,44.5,0.18,1.0,3.6666666666666665,10.0,2.0,9.11111111111111,24.0,1.0,0.0,0.0,0.0,1.5555555555555556,3.0,0.0
MapSchemaVersionToSerdeRequest.java,9.0,0.0,1.0,2.0,1.0,2.2,10.2,0.0,6.0,1.0,2.0,8.0,1.4,11.4,0.08,0.0,2.864864864864865,7.0,1.0,2.783783783783784,13.0,1.0,0.0,0.0,0.0,0.6486486486486487,3.0,0.0
MapTezProcessor.java,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MapTran.java,4.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,0.81,2.0,2.0,2.0,1.0,1.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
